CG7878	Ddx43
Tsp26A	Tspan17
Tsp26A	Tspan5
Daxx	Daxx
CG31637	Chst5
CG31637	Chst4
CG9550	Chst5
CG9550	Chst4
CG4497	Fam122c
CG4497	Fam122a
CG4497	Fam122b
CG8349	Cda
CG8353	Cda
CG8360	Cda
Ostgamma	Magt1
Ostgamma	Tusc3
CG31030	Atp6ap1
CG31030	Atp6ap1l
CG5421	Atp6ap1
CG5421	Atp6ap1l
VhaAC45	Atp6ap1
VhaAC45	Atp6ap1l
CG6380	Ppp1r2
CG6380	2810408A11Rik
CG12620	Ppp1r2
CG12620	2810408A11Rik
CG10348	Mecom
CG10348	Prdm16
CG10348	Zfp846
ham	Mecom
ham	Prdm16
ham	Zfp846
Gadd45	Gadd45g
Gadd45	Gadd45b
Gadd45	Gadd45a
CG1620	Mier3
CG1620	Mier1
CG1620	Mier2
CG12769	Ikzf2
CG12769	Ikzf1
CG12769	Ikzf3
RagC-D	Rragc
RagC-D	Rragd
CG12895	Sdhaf2
CG14757	Sdhaf2
Cirl	Adgrl3
Cirl	Adgrl2
Cirl	Adgrl1
Git	Git1
Git	Git2
CG6357	Gm49393
cer	Ctla2b
cer	Gm49391
cer	Ctla2a
cer	Gm49392
CG15099	Dop1b
CG15099	Dop1a
maf-S	Maff
maf-S	Mafk
maf-S	Mafg
sigmar	Tnfaip8l2
sigmar	Tnfaip8l3
sigmar	Tnfaip8
CG18128	Pnp
CG18128	Gm49342
CG18128	Pnp2
CG16758	Pnp
CG16758	Gm49342
CG16758	Pnp2
CG4781	Flrt1
CG4781	Flrt3
CG4781	Flrt2
CG13890	Eci3
CG13890	Eci2
CG12104	Tox2
CG12104	Tox3
CG12104	Tox
CG12016	Nmrk1
CG12016	Nmrk2
Strip	Strip1
Strip	Strip2
GAPcenA	Rabgap1l
GAPcenA	Rabgap1
fd102C	Foxk2
fd102C	Foxk1
FoxK	Foxk2
FoxK	Foxk1
CG7335	Khk
CG7551	Khk
CG12289	Khk
CG7328	Khk
Hip1	Hip1
Hip1	Hip1r
sff	Brsk1
sff	Brsk2
Smn	Smn1
Crtc	Crtc1
Crtc	Crtc2
Crtc	Crtc3
Grasp65	Gorasp1
Grasp65	Gorasp2
Toll-9	Tlr13
Toll-9	Tlr6
Toll-9	Tlr1
CG6154	Dpep1
CG5282	Dpep1
CG44837	Dpep1
CG42750	Dpep1
M6	Gpm6a
M6	Gpm6b
M6	Plp1
Cont	Cntn6
Cont	Cntn3
Cont	Cntn4
CG10098	Scrn2
CG10098	Scrn1
CG10098	Scrn3
RagA-B	Rraga
RagA-B	Rragb
CG9393	Mtx1
CG9393	Mtx3
DCAF12	Dcaf12
DCAF12	Dcaf12l1
DCAF12	Dcaf12l2
Snx3	Snx3
Snx3	Snx12
twf	Twf1
twf	Twf2
m-cup	Fem1a
m-cup	4931440F15Rik
m-cup	Fem1c
CG6966	Fem1a
CG6966	4931440F15Rik
CG6966	Fem1c
CG17931	Serf1
PKD	Prkd3
PKD	Prkd2
PKD	Prkd1
Cow	Spock2
Cow	Spock1
Cow	Spock3
Lsd-1	Plin5
Lsd-1	Plin2
Lsd-1	Plin3
atl	Atl3
atl	Atl1
atl	Atl2
Ets96B	Etv5
Ets96B	Etv1
Ets96B	Etv4
CG14507	Pla2g10
CG14507	Pla2g1b
AdoR	Adora1
AdoR	Adora2a
AdoR	Adora2b
Slmap	Slmap
Vav	Vav2
Vav	Vav3
Vav	Vav1
HGTX	Nkx6-1
HGTX	Nkx6-2
HGTX	Nkx6-3
Tep3	Cd109
Tep5	Cd109
Tep4	Cd109
Tep2	Cd109
Tep1	Cd109
Rheb	Rhebl1
Rheb	Rheb
Adk3	Ak3
Adk3	Ak4
NfI	Nfic
NfI	Nfix
NfI	Nfia
mask	Ankrd17
mask	AC115631.1
mask	Ankhd1
gem	Tfcp2l1
gem	Ubp1
gem	Tfcp2
CG30423	Leprotl1
CG30423	Leprot
CG31729	Atp9a
CG31729	Atp9b
Ccn	Ccn3
Ccn	Ccn1
Ccn	Ccn2
NUCB1	Nucb2
NUCB1	Nucb1
Vkor	Vkorc1l1
Vkor	Gm21974
Vkor	Vkorc1
EMRE	Smdt1
CG43321	Smdt1
RunxA	Runx1
RunxA	Runx3
RunxA	Runx2
htk	Arid4a
htk	Arid4b
step	Cyth3
step	Cyth1
Thor	Eif4ebp3
Thor	Eif4ebp2
Thor	Eif4ebp1
Gprk2	Grk6
Gprk2	Grk4
Gprk2	Grk5
Tmhs	Lhfpl4
Tmhs	Lhfpl5
Tmhs	Lhfpl3
Myc	Bmyc
Myc	Myc
Myc	Mycs
Myc	Mycn
CG43658	Arhgef10l
CG43658	Arhgef10
CG43759	Arhgef10l
CG43759	Arhgef10
CG43689	Myt1l
CG43689	Myt1
sli	Slit1
sli	Slit3
sli	Slit2
orb2	Cpeb2
orb2	Cpeb3
orb2	Cpeb3
mbl	Mbnl3
mbl	Mbnl2
mbl	Mbnl1
CrebB	Atf1
CrebB	Creb1
CrebB	Crem
stai	Stmn2
stai	Stmn3
stai	Stmn4
mfr	Fer1l6
mfr	Fer1l6
mfr	Otof
mfr	Fer1l4
sau	Golph3l
sau	Golph3
Tmc	Tmc3
Tmc	Tmc2
Tmc	Tmc1
da	Tcf3
da	Tcf12
da	Tcf4
wupA	Tnni1
wupA	Tnni2
wupA	Tnni3
Imp	Igf2bp2
Imp	Igf2bp1
Imp	Igf2bp3
cv-c	Stard13
cv-c	Dlc1
cv-c	Gm42906
CG8412	Alg12
CG4186	Chchd7
rudhira	Bcas3
Mdh1	Mdh1
CG11109	Nsun6
ida	Anapc5
Nrd1	Nrd1
CG10588	Nrd1
mRpL47	Mrpl47
CG18132	Txndc5
prtp	Txndc5
Rint1	Rint1
Mipp2	Minpp1
Mipp1	Minpp1
eIF3h	Eif3h
Pym	Pym1
AlkB	Alkbh1
Faa	Fah
Ccs	Ccs
Papst2	Slc35b3
CG8461	Rrp36
cyp33	Ppie
CG10338	BC017158
mRpL46	Mrpl46
CG31278	Pdf
CG31373	Pdf
PIG-F	Pigf
CG6013	Ccdc124
rev7	Mad2l2
CG15432	Fam32a
Naa40	Naa40
Psf3	Gins3
CG30493	Coq9
CG8067	Ndufaf5
CycT	Ccnt2
CycT	Ccnt1
l(2)k09848	Wdr74
Spf45	Rbm17
BuGZ	Zfp207
NiPp1	Ppp1r8
CG7600	Fam91a1
CG7600	Fam91a1
CG9044	Stk11ip
g	Ap3d1
CG4291	Wbp4
fu	Stk36
CG6758	Fbxo42
Syx18	Stx18
CG5808	Ppil4
CG9213	Cwf19l2
spag	Rpap3
cm	Ap3m1
cm	Ap3m2
zda	Fkbp8
CG6179	Nosip
CG4537	Cript
sicily	Ndufaf6
fws	Cog5
eIF2D	Eif2d
cpb	Capzb
stas	Tmem41b
FucTB	Fut11
FucTB	Fut10
CG8207	Gmppa
Gdap1	Gdap1l1
Gdap1	Gdap1
elg1	Atad5
atms	Paf1
Pex2	Pex2
CG14688	Phyhd1
ND-B18	Ndufb7
Trax	Tsnax
CG11539	Nat9
CG15445	Nub1
CG5111	Nub1
CG17896	Aldh6a1
CG9773	Unc50
l(1)G0320	Ssr1
CG12343	Syf2
CG8245	Tmem53
CG8004	Mtx2
CG5662	Mtx2
CG9662	Ostc
CG5543	Wdr70
CG9067	Trappc2l
CG7544	Mettl16
PIG-G	Pigg
CG3714	Naprt
CG8320	Tmem208
Lnpk	Lnpk
CG4709	Zgpat
CG6153	Pithd1
Ciao1	Ciao1
CG8372	Tmem222
alien	Cops2
Ars2	Srrt
CG15403	Fam210b
CG17508	Fam210b
Fuca	Fuca1
Fuca	Fuca2
SRm160	Srrm1
Blos1	Bloc1s1
CG2614	Eef1aknmt
CG10793	Katnal2
Hem	Nckap1l
Hem	Nckap1
YL-1	Vps72
crm	Cramp1l
trsn	Tsn
cN-IIIB	Nt5c3
cN-IIIB	Nt5c3b
CG31368	Aqr
betaggt-I	Pggt1b
Prp38	Prpf38a
CG31957	Eif1ad
mrj	Dnajb3
mrj	Dnajb8
tun	Wdyhv1
tun	Wdyhv1
CG11788	Dscc1
CG13654	Tmem8
CG13654	Tmem8b
l(2)not	Alg3
PIG-N	Pign
CG5626	Tsen54
CG11964	Ctnnbl1
Tina-1	Ggact
CG2811	Ggact
thoc7	Thoc7
Naa60	Naa60
ND-B17.2	Ndufa12
CG13293	Scai
CG2931	Rbm42
Txl	Txnl1
CG15525	Ccdc12
ND-19	Ndufa8
CG5599	Dbt
Es2	Ess2
rec	Mcm8
koi	Sun2
CG10470	Tmco1
CG32112	Abhd18
CG32112	Abhd18
Arp5	Actr5
c12.1	Cwc15
su(r)	Dpyd
BCAS2	Bcas2
CG7457	Tonsl
gol	Rnf130
gol	Rnf150
CG12321	Psmg2
JMJD5	Kdm8
Smyd5	Smyd5
CG4293	Ergic2
mei-P26	Trim45
CG8419	Trim45
CG2023	Bnip1
HSPBAP1	Hspbap1
CG33722	Aspscr1
l(2)dtl	Dtl
CG3511	Ppwd1
JMJD7	Jmjd7
SelT	Selenot
CG12267	Polr3c
Gmd	Gmds
CG9547	Gcdh
CG10420	Sil1
clu	Cluh
fl(2)d	Wtap
L2HGDH	L2hgdh
CG13137	Aaas
Aladin	Aaas
PIG-Q	Pigq
eIF3e	Eif3e
Ino80	Ino80
CSN1b	Gps1
CG14480	Fam192a
shv	Dnajb11
CG33172	Wdr6
CG18048	Trmt13
Vps51	Vps51
CG14798	Alkbh7
CG14130	Alkbh7
CG8613	Spata20
Mettl14	Mettl14
abo	Det1
Rbcn-3B	Wdr72
Rbcn-3B	Wdr7
Cap-D3	Ncapd3
CG34015	Hint3
CG15362	Hint3
CG2145	Endou
EndoU	Endou
Rad1	Rad1
CG11164	Rnaseh2b
CG6144	Alkbh6
gammaSnap1	Napg
gammaSnap2	Napg
Hen1	Henmt1
APC4	Anapc4
CG31717	Plpp7
CG31717	Plpp6
Tcs3	Osgep
CG17593	Ccdc47
pch2	Trip13
CG3689	Nudt21
CG43346	Ndufaf2
CG33713	Acbd6
ND-13B	Ndufa5
CG9666	Mettl5
CG14894	Ttc1
Nup43	Nup43
Nup43	Nup43
scaf6	Cherp
CG4704	Micu1
MICU1	Micu1
CG10907	Cwc27
LKRSDH	Aass
abs	Ddx41
Taf8	Taf8
ND-B22	Ndufb9
CG10189	Ctu2
CG6345	Cdk5rap1
CG32104	Rpap1
Acn	Acin1
Mitofilin	Immt
CG11396	Trappc12
TBCC	Tbcc
Ipk2	Ipmk
CG3040	Lrrc57
kat80	Katnb1
Sirt4	Sirt4
pen-2	Psenen
Hpr1	Thoc1
CG9346	U2surp
CG14683	Mettl15
adp	Wdtc1
CG11007	Tmx2
CSN3	Cops3
PIG-B	Pigb
Cog1	Cog1
CG5500	Oxld1
Pc	Cbx7
Pc	Cbx6
CG6734	Wdr81
CG8833	Gpatch1
CG3744	Dpp9
CG3744	Dpp8
mRpL45	Mrpl45
CG33671	Mvk
Gp210	Nup210l
Gp210	Nup210
CG17119	Ctns
Invadolysin	Lmln
CG11151	Scp2d1
CSN4	Cops4
Arp8	Actr8
CG7810	Ccdc97
ND-B8	Ndufa2
CG6610	Lsm5
CG5516	Zcchc10
CG11781	Emc6
Mad1	Mad1l1
Atg16	Atg16l1
bin3	Mepce
CG1239	Mepce
CG11737	Tmem135
CG31454	Tmem135
CG31259	Tmem135
CG16790	Usb1
CG9003	Fbxl20
CG9003	Fbxl2
tim	Timeless
timeout	Timeless
mRpL9	Mrpl9
hgo	Hgd
CG31935	Rab3gap1
EloB	Elobl
EloB	Elob
CG6443	Rtf2
psidin	Naa25
CG7988	Srrd
Srp68	Srp68
CG5181	Nabp1
CG5181	Nabp2
SC35	Srsf2
Caf1-105	Chaf1b
CG4935	Wdr83
ecd	Ecd
gry	Trappc11
Atg101	Atg101
CG7747	Ppil2
ND-18	Ndufs4
mt:ND1	mt-Nd1
Glg1	Glg1
CG7708	Slc5a7
ptc	Ptch2
ptc	Ptch1
Sem1	Sem1
CG17625	Samd5
CG34377	Samd5
SKIP	Samd5
Poc1	Poc1a
Poc1	Poc1b
slo	Kcnu1
slo	Kcnma1
Phm	Pam
Pal1	Pam
Pal2	Pam
CG5493	Cdo1
CG31663	Mfsd6
jef	Mfsd6
CG14015	Manea
CG14015	Maneal
CG17883	Tbc1d20
CG4598	Eci1
CG4592	Eci1
CG4594	Eci1
CG31345	Capsl
CG10126	Capsl
Tbh	Moxd2
Tbh	Dbh
CG42675	Zc2hc1b
CG42675	Zc2hc1a
sds22	Ppp1r7
CG3165	Trex2
CG3165	Trex1
eEFSec	Eefsec
CG42399	Togaram1
CG42399	Togaram2
Sdhaf3	Sdhaf3
pcm	Xrn1
CG12395	6430531B16Rik
CG12395	Spef1
CG16719	6430531B16Rik
CG16719	Spef1
PAN2	Pan2
Gycbeta100B	Gucy1b2
Gycbeta100B	Gucy1b1
CG16789	Iqca
CG16789	Iqca1l
gpp	Dot1l
pns	Dennd5a
pns	Dennd5b
unc-119	Unc119
unc-119	Unc119b
CG14106	Enkd1
CG32591	Enkd1
CG11125	Enkd1
agt	Mgmt
e(y)2b	Eny2
e(y)2	Eny2
CG12034	Smpd2
COQ7	Coq7
sud1	Ogfod1
Mlf	Mlf2
Mlf	Mlf1
CG1575	Tex10
Tango13	Tpst2
CG11486	Pan3
CG42376	Coa6
CG30338	Rwdd2b
CG30338	Rwdd2a
Phlpp	Phlpp2
Phlpp	Phlpp1
CG7236	Cdkl4
CG7236	Cdkl1
bbc	Cept1
bbc	Chpt1
Tgt	Qtrt1
Rcp	Crcp
nonC	Smg1
CG6428	Aspg
CG8526	Aspg
SLO2	Kcnt1
SLO2	Kcnt2
Zip102B	Slc39a9
CG12393	Pheta2
CG12393	Pheta1
Tango9	Slc35f6
fus	Esrp1
fus	Esrp2
Cc2d2a	Cc2d2a
Cc2d2a	Cc2d2b
GstS1	Hpgds
MCPH1	Mcph1
Mat1	Mnat1
Gnmt	Gnmt
CG17065	Amdhd2
CG9485	Agl
drosha	Drosha
CG17712	Gfod1
ProRS-m	Pars2
arr	Lrp5
arr	Lrp6
chif	Dbf4
Myo28B1	Myo7b
Myo28B1	Myo7a
ck	Myo7b
ck	Myo7a
disco-r	Bnc1
disco-r	Bnc2
disco	Bnc1
disco	Bnc2
Dr	Msx3
Dr	Msx1
Dr	Msx2
E5	Emx1
E5	Emx2
ems	Emx1
ems	Emx2
Fas3	Vsig1
Fas3	Vsig1
Fas3	Clmp
Hrb98DE	Hnrnpa1
Hrb87F	Hnrnpa1
Rb97D	Hnrnpa1
Jra	Jund
Jra	Jund
Jra	Jun
nkd	Nkd1
nkd	Nkd2
rdgB	Pitpnm2
rdgB	Pitpnm1
rdgB	Pitpnm1
Drl-2	Ryk
shf	Ryk
dnt	Ryk
drl	Ryk
sr	Egr3
sr	Egr2
sr	Egr2
bs	Srf
B-H2	Barhl1
B-H2	Barhl2
B-H1	Barhl1
B-H1	Barhl2
noc	Zfp703
noc	Zfp503
elB	Zfp703
elB	Zfp503
orb	Cpeb1
lbl	Lbx1
lbl	Lbx2
lbe	Lbx1
lbe	Lbx2
Jheh2	Ephx1
Jheh3	Ephx1
Jheh1	Ephx1
Drice	Casp3
Drice	Casp7
Dcp-1	Casp3
Dcp-1	Casp7
ATPsynG	Gm5426
ATPsynG	Atp5l
ATPsynGL	Gm5426
ATPsynGL	Atp5l
simj	Gatad2b
simj	Gatad2a
l(2)efl	Cryab
l(2)efl	Cryaa
bnl	Fgf9
bnl	Fgf16
Oda	Oaz2
Oda	Oaz1
Nf1	Nf1
Rbf	Rbl2
Rbf	Rbl1
Rbf2	Rbl2
Rbf2	Rbl1
RtGEF	Arhgef7
RtGEF	Arhgef6
Rab4	Rab4a
Rab4	Rab4b
Surf4	Surf4
CG32809	Srcin1
CG32809	Etl4
PPYR1	Serbp1
vig2	Serbp1
FDY	Serbp1
vig	Serbp1
Hmt4-20	Kmt5c
Hmt4-20	Kmt5b
CG3558	Fam160a2
CG3558	Fam160a1
BCL7-like	Bcl7b
BCL7-like	Bcl7a
CG45067	Prom1
CG45067	Prom2
prominin-like	Prom1
prominin-like	Prom2
Hus1-like	Hus1b
Hus1-like	Hus1
Tnks	Tnks2
Tnks	Tnks
Nup93-1	Nup93
Nup93-2	Nup93
CG4766	Mab21l2
CG4766	Mab21l1
mab-21	Mab21l2
mab-21	Mab21l1
CG10920	Mtch2
CG10920	Mtch2
Mtch	Mtch2
Mtch	Mtch2
CG10804	Slc6a18
CG43066	Slc6a16
mRpL30	Mrpl30
SK	Kcnn2
SK	Kcnn1
SK	Kcnn1
CG14511	Slc35b4
Efr	Slc35b4
pod1	Coro7
CG14435	Znrf2
CG14435	Znrf1
CG2258	Nckipsd
CG2258	Nckipsd
CG13423	Blmh
CG1440	Blmh
CG9589	Uros
CG1885	Uros
feo	Prc1
sofe	Prc1
Dlic	Dync1li2
Dlic	Dync1li1
regucalcin	Rgn
smp-30	Rgn
hec	Calcr
hec	Calcrl
Dh31-R	Calcr
Dh31-R	Calcrl
CG4318	Zfp784
CG7987	Zfp784
Nipsnap	Nipsnap1
Nipsnap	Nipsnap2
lute	Btbd3
lute	Btbd6
CG17068	Btbd3
CG17068	Btbd6
CG32506	Sgsm2
CG32506	Sgsm1
CG1695	Sgsm2
CG1695	Sgsm1
LUBEL	Rnf31
Fgop2	Fgfr1op2
Fgop2	Sike1
h-cup	Fgfr1op2
h-cup	Sike1
CG14535	Kif26a
CG14535	Kif26b
CG5022	Frmd5
CG5022	Frmd3
CG5022	2310002L09Rik
CG17098	Zfp346
CG17098	Zmat4
CG1231	Zfp346
CG1231	Zmat4
CG17124	Ppp1r14c
CG17124	4933415F23Rik
CG17124	Ppp1r14b
Tom70	Tomm70a
CG10495	Dus4l
CG10195	Nudt19
CG18094	Nudt19
CG10194	Nudt19
COX4	Cox4i2
COX4	Cox4i1
COX4L	Cox4i2
COX4L	Cox4i1
Cen	Cdr2l
Cen	Cdr2
Mondo	Mlxip
Mondo	Mlxipl
Dscam3	Dscam
Dscam2	Dscam
Dscam1	Dscam
Dscam4	Dscam
rho-7	Parl
Sans	Ush1g
Sans	Anks4b
CG42319	Pdlim2
CG42319	Pdlim1
CG15617	Pdlim2
CG15617	Pdlim1
mRpS17	Mrps17
CG15534	Smpd1
CG15533	Smpd1
CG3376	Smpd1
Fcp1	Ctdp1
CG13887	Bcap29
CG13887	Bcap31
Iml1	Depdc5
mRpL23	Mrpl23
CG14967	2610507B11Rik
mRpS6	Gm49711
mRpS6	Mrps6
Sh3beta	Sh3bgrl3
Sh3beta	Sh3bgr
Sh3beta	Sh3bgrl2
CG34029	Fam76b
CG34029	Fam76a
CG4452	Fam76b
CG4452	Fam76a
nudE	Ndel1
nudE	Nde1
CG11658	Fbxo25
CG11658	Fbxo32
CG11658	Fbxo32
CG5906	Mpv17l2
CG5906	Mpv17l2
CG32262	Mpv17l2
CG32262	Mpv17l2
CG32263	Mpv17l2
CG32263	Mpv17l2
CG4328	Lmx1b
CG4328	Lmx1a
Lmx1a	Lmx1b
Lmx1a	Lmx1a
Ncc69	Slc12a1
Ncc69	Slc12a2
NKCC	Slc12a1
NKCC	Slc12a2
sowah	Sowaha
sowah	Sowahd
Cln3	Cln3
AstC-R1	Sstr5
AstC-R1	Sstr2
AstC-R2	Sstr5
AstC-R2	Sstr2
CG6865	Prss41
CG6865	Prss21
FRG1	Frg1
P5CDh1	Aldh4a1
P5CDh2	Aldh4a1
CG11168	Anks1b
CG11168	Anks1
CG4393	Anks1b
CG4393	Anks1
CG5510	Lman2
CG5510	Lman2l
polybromo	Pbrm1
CG4553	Ngrn
AstA-R2	Galr3
AstA-R2	Galr2
AstA-R1	Galr3
AstA-R1	Galr2
pasha	Gm49776
pasha	Gm49776
pasha	Dgcr8
pasha	Dgcr8
ago	Fbxw7
CG32147	Pgpep1
CG32147	Pgpep1l
CG30122	Hnrnpu
CG30122	Hnrnpu
CG30122	Hnrnpul1
CG30440	Mcf2
CG30440	Mcf2l
Gba1b	Gba
Gba1a	Gba
opm	Tmed5
opm	Tmed1
CG31787	Tmed5
CG31787	Tmed1
stg1	Cacng5
stg1	Cacng7
stg1	Cacng7
akirin	Akirin2
akirin	Akirin1
CG42830	Akirin2
CG42830	Akirin1
CG34384	Dgkh
CG34384	Dgkd
CG34449	Zdhhc8
CG34449	Zdhhc8
CG34449	Zdhhc5
CG42322	Slc35f3
CG42322	Slc35f4
brp	Erc1
brp	Erc2
tay	Fbrsl1
tay	AC121298.1
tay	Auts2
Baldspot	Elovl6
Baldspot	Elovl3
SREBP	Srebf1
SREBP	Srebf2
GLS	Gls
GLS	Gls2
Src42A	Matk
Src42A	Csk
Csk	Matk
Csk	Csk
hwt	Shf
hwt	Shb
Trpm	Trpm3
Trpm	Trpm1
Glut4EF	Zfp704
Glut4EF	Zfp395
Tim23	Timm23
slmb	Btrc
slmb	Fbxw11
ds	Dchs2
ds	Dchs1
CG11970	Nfrkb
CG7974	BC005624
uri	Uri1
Uba5	Uba5
CG7484	Selenof
Rad51D	Rad51d
CG11030	Ngdn
CG6479	Tmem209
Chrac-16	Chrac1
DCP1	Dcp1b
temp	Ptar1
TM9SF3	Tm9sf3
CG1532	Glod4
Snx16	Snx16
CG14906	Mettl4
CG3709	Pus10
Nup54	Nup54
CG12375	Lactb2
l(2)35Cc	Uxt
Orc6	Orc6
Ufc1	Ufc1
CG3589	Tysnd1
Pbp49	Snapc3
CG2063	Sap30bp
CG6218	Nagk
Tmem18	Tmem18
CG14966	3110040N11Rik
ZnT49B	Slc30a9
CG12547	Nhlrc2
CG9646	5031439G07Rik
mute	Gon4l
CG13126	Mettl17
CG4622	Zcchc8
CG6550	Cdkal1
CG42553	AW209491
Smu1	Smu1
CG42456	Dpm2
CG9288	Abitram
CG34229	Lyrm2
lost	Mthfsd
CG8080	Nadk2
CG8080	Nadk2
XRCC1	Xrcc1
Gint3	Ubxn6
IntS11	Ints11
CG17454	Smndc1
Pfdn1	Pfdn1
CG17202	Mycbp
CG5382	Gm28374
CG5382	Zfpl1
CG8441	Prkrip1
thoc6	Thoc6
Golgin84	Golga5
CG6752	Rnf123
ohgt	Crbn
Uro	Uox
beag	Ik
Rme-8	Dnajc13
Vps50	Vps50
Parg	Parg
Uvrag	Uvrag
CG14722	Wdr55
CG8531	Dnajc11
CG3430	Mcmbp
Srp14	Srp14
SP2637	Ntan1
CG31122	1700066M21Rik
Pex16	Pex16
CG4953	Trappc13
nbs	Nbn
CG11839	Zfp830
CG9922	Hypk
CG8270	Rmc1
Bug22	Cfap20
Rab3-GAP	Rab3gap2
Nup35	Nup35
HIP-R	St13
HIP	St13
CG42724	Tcerg1
ema	Clec16a
Ufl1	Ufl1
CG16979	Ufsp2
BicC	Bicc1
Srp9	Srp9
CG7083	D230025D16Rik
CG31550	Sugp1
hfp	Puf60
Nct	Ncstn
Grip75	Tubgcp4
CG6678	Rccd1
hd	Donson
CG15643	2410131K14Rik
CG13344	Rnf25
CG34150	Lyrm7
CG8460	Chid1
Ublcp1	Ublcp1
tank	Ei24
Dbp21E2	Ddx28
CG11454	Rbm7
DnaJ-60	Dnajc4
CSN8	Cops8
Eaf6	Meaf6
IntS3	Ints3
CG12056	Cyb5d2
Fancd2	Fancd2
CG16890	Fra10ac1
Art7	Prmt7
Sbat	Naa38
CG6843	Cir1
TppII	Tpp2
WDR79	Wrap53
asp	Aspm
ldlCp	Cog2
Snup	Snupn
CG5862	Ddrgk1
CG12822	Trmo
CG3909	Wdr61
Orc5	Orc5
mahj	Dcaf1
Neurochondrin	Ncdn
Nup75	Nup85
CG5721	Armc6
CG6695	Clasrp
CG14100	Mrm3
CG16989	Heatr6
Hakai	Cbll1
CG13025	Rfwd3
CG8188	Ube2s
CG13760	Gucd1
CG30291	Cdk5rap3
Acf	Baz1a
CG4789	Rabl3
CG14903	Ptrhd1
e(r)	Gm10131
e(r)	Erh
SsRbeta	Ssr2
isopeptidase-T-3	Ubac1
Orc3	Orc3
PPP4R2r	Ppp4r2
eIF4EHP	Eif4e2
Not11	Cnot11
CG12929	Tmem234
S1P	Mbtps1
Tdrd3	Tdrd3
Mt2	Trdmt1
CG6903	Hgsnat
CG31917	Znhit1
CG1622	Prpf38b
CG7706	Slc4a1ap
Su(P)	Ptges2
FBXO11	Fbxo11
CG4438	Pdap1
CG11444	Pdap1
Achl	Larp6
Nup205	Nup205
Cerk	Cerk
Cog7	Cog7
CG34001	Chtf8
CG14414	Rbm18
CG4872	Crym
CG7071	Tmem199
CG42498	Lage3
su(w[a])	Sfswap
GLaz	Apod
NLaz	Apod
CG14230	Nol8
CG30016	Urah
CG14881	Rpp14
icln	Clns1a
CG2685	Wbp11
ZAP3	Ylpm1
JMJD4	Jmjd4
CG16865	C330007P06Rik
CG31223	Znhit2
pyd3	Upb1
Fancl	Fancl
CG32109	Aagab
CG10581	Ntpcr
l(2)10685	Nsun3
CG17669	Dnaaf3
Ect4	Sarm1
CG14185	Lrrc56
Rtca	Rtca
CG15561	Gpatch4
aft	Cmtr2
CG8800	Dnal1
CG10839	Dnal1
CG10428	Gstcd
CG14883	Gde1
Dgp-1	Gtpbp1
HEATR2	Dnaaf5
RnpS1	Rnps1
CG13032	Ccdc13
CG15168	Mmgt2
CG15168	Mmgt1
CG14006	Nemp1
CG9723	Nemp1
CG15814	Rnf121
CG42556	Mmadhc
CG12118	Mmadhc
Oseg5	Ift80
CG13436	Cfap206
CG9170	Cep164
CycE	Ccne1
CG32392	Rsph3a
CG32392	Rsph3b
CG32099	Aasdhppt
CG18661	Mettl26
CG5048	Pih1h3b
CG5048	Pih1d3
CG9752	2210016F16Rik
Zmynd10	Zmynd10
CG17687	Cfap43
CG10877	Sugct
CG4036	Alkbh4
Nop17l	Gm49383
Nop17l	Dnaaf2
CG12116	Spr
Sptr	Spr
CG3434	Qtrt2
CG42813	Nudt14
CG42814	Nudt14
CG10064	Cfap52
CG31759	Pde12
CG31759	Pde12
Ppr-Y	Drc3
TbCMF46	Drc3
CG1316	Rbm45
CG15498	Cfap161
CG34457	Cfap161
ORY	Cfap58
CG6059	Cfap58
zuc	Pld6
Hil	Ky
CG15208	1810043G02Rik
CG14995	1810043G02Rik
CG17083	Ccdc63
CG14905	Ccdc63
CG18675	Cfap298
CG17599	Gm20695
CG17599	Cluap1
BBS1	Bbs1
Pgam5	Pgam5
Pgam5-2	Pgam5
CG8525	Dera
CG3902	Acadsb
baz	Pard3
baz	Pard3b
BicD	Bicd2
BicD	Bicd1
Bsg25D	Nin
Bsg25D	Ninl
tsg	Twsg1
srw	Twsg1
cv	Twsg1
Hr3	Rorb
Hr3	Rora
dpp	Bmp4
dpp	Bmp2
EcR	Nr1h2
EcR	Nr1h3
Eip75B	Nr1d2
Eip75B	Nr1d1
Fas2	Ncam2
Fas2	Ncam1
FER	Fer
FER	Fes
ftz-f1	Nr5a1
ftz-f1	Nr5a2
if	Itga8
if	Itgav
kar	Slc16a2
kar	Slc16a10
dlg1	Dlg4
dlg1	Dlg1
sna	Snai2
esg	Snai2
wor	Snai2
Cyp303a1	Cyp2u1
Cyp303a1	Cyp2u1
Cyp305a1	Cyp2u1
Cyp305a1	Cyp2u1
Lim3	Lhx3
Lim3	Lhx4
l(3)mbt	L3mbtl4
l(3)mbt	L3mbtl3
pho	Yy2
pho	Yy1
robo2	Robo2
robo3	Robo2
robo1	Robo2
Rab32	Rab38
Rab32	Rab32
ninaC	Myo3b
ninaC	Myo3a
nos	Nanos2
nos	Nanos3
ovo	Ovol2
ovo	Ovol1
Raf	Braf
Raf	Raf1
pn	Prune1
pnt	Ets1
pnt	Ets2
put	Acvr2b
put	Acvr2a
ref(2)P	Sqstm1
RanGAP	Rangap1
shn	Hivep2
shn	Hivep3
sl	Plcg1
