,ID,fulllength,protein
2514,YJL118W,32729,6599.5
2515,YLR183C,72786,14299.5
2516,YOR182C,29862.5,1853.5
2517,YLR014C,134542.5,27897.5
2518,YNR054C,46869.5,8989
2519,YCL005W-A,19711.5,2486.5
2520,YBL069W,63878,13502
2521,YPL072W,74233,15174.5
2522,YER179W,54299.5,9440.5
2523,YDL027C,62633.5,13903
2524,YHR128W,32243.5,6633.5
2525,YPL066W,71349,14874.5
2526,YAR010C,65498.5,12353.5
2527,YLR344W,41190.5,3705
2528,YPR137W,85124,16946.5
2529,YBR040W,44592.5,10033
2530,YGL261C,17984.5,3534
2531,YPL006W,174425.5,37640
2532,YPL073C,24138,5079.5
2533,YML116W-A,14988.5,3214
2534,YGR229C,74993,14135.5
2535,YKR009C,133848.5,27403.5
2536,YBR073W,142363.5,28877.5
2537,YJL127C-B,7911.5,1737
2538,YKL020C,160961.5,31862
2539,YAL041W,127069.5,25404.5
2540,YNL330C,64512,13365.5
2541,YLR203C,64933.5,13890
2542,YKR061W,63348,14091
2543,YLR462W,30162.5,6478
2544,YER001W,113348.5,24156.5
2545,YER102W,29820.5,5807
2546,YDL216C,65423.5,13005.5
2547,YMR172C-A,19191,4461.5
2548,YDR032C,29590.5,5892
2549,YKL081W,77618.5,12913.5
2550,YLR042C,24148,4625.5
2551,YOR226C,23286.5,4633.5
2552,YDL129W,43223,8078.5
2553,YFL044C,44808,8903
2554,YDL067C,8888,2019.5
2555,YOR271C,48750,9709.5
2556,YCR007C,35720,7750.5
2557,YGR186W,108934,20149.5
2558,YPL140C,75234.5,15080
2559,YGR152C,40478.5,7810
2560,YDR286C,17072.5,3606
2561,YPL081W,54306.5,5678.5
2562,YDR398W,95593,18768
2563,YDR410C,35816,8398
2564,YJL210W,40459,8784
2565,YJR112W,29896,5796.5
2566,YLR363W-A,12716,2516.5
2567,YNL028W,15776,3516
2568,YNR014W,31613.5,5628
2569,YLL042C,25006,5471.5
2570,YKL114C,54598,11144.5
2571,YDR526C,23492.5,4955.5
2572,YOR299W,110973.5,22670
2573,YDL211C,55426.5,10651.5
2574,YGR076C,23450,5195.5
2575,YPR095C,182218.5,36092.5
2576,YLR246W,53556,11776.5
2577,YHR204W,118582.5,25294.5
2578,YDR096W,133092.5,25673
2579,YPR150W,25989,5981.5
2580,YJR082C,16893,3213.5
2581,YBR160W,44409.5,9343.5
2582,YPR082C,21420,4540
2583,YMR034C,64835.5,14399.5
2584,YLR025W,35636.5,6446
2585,YPL079W,44773,4814
2586,YML081C-A,8929,1964
2587,YGL181W,58884.5,10913
2588,YOL144W,71814.5,14559
2589,YLR412C-A,10189.5,2164
2590,YMR074C,21635,3868
2591,YNL124W,73091.5,13119
2592,YPR080W,68178.5,13561.5
2593,YHR217C,22876,4472.5
2594,YIL149C,248697,47858.5
2595,YML054C-A,7902.5,1753
2596,YHR022C,38280.5,7876
2597,YOR255W,41393.5,8600.5
2598,YKL197C,155039,31509.5
2599,YPL018W,54897,11342
2600,YJL002C,71028.5,15124
2601,YIL127C,30617.5,5924
2602,YKL137W,16589,3305
2603,YMR139W,55150.5,11639
2604,YGL067W,57300.5,12012
2605,YCR081W,212474,46761.5
2606,YGL129C,67033.5,14095.5
2607,YMR308C,162183,32513
2608,YMR225C,22003,3074.5
2609,YPL222C-A,12220,2607
2610,YDL050C,18515,4212.5
2611,YGL147C,28515,5864.5
2612,YKR088C,50377,10942
2613,YBL107C,29171.5,5726
2614,YGR112W,57839,12159
2615,YBL073W,15521,3706.5
2616,YOR124C,189154.5,38636.5
2617,YBR083W,72207.5,14184
2618,YBR126W-B,7128,1241
2619,YOR122C,29248,3657
2620,YJL079C,44644,8107.5
2621,YNL072W,45627,9232.5
2622,YBR260C,99025.5,19570
2623,YHR051W,22135.5,4445
2624,YPR144C,82278.5,17688.5
2625,YDL117W,131565,26965.5
2626,YGL174W,39469.5,7711
2627,YMR311C,33947,6210.5
2628,YOR077W,34527.5,6740.5
2629,YLR367W,43559,4012
2630,YPL030W,84359,17263.5
2631,YKL105C,167852.5,30284.5
2632,YJR017C,25293.5,4904
2633,YDR047W,53934.5,11337
2634,YJR050W,34906,7116.5
2635,YOR026W,50815,10525.5
2636,YPR044C,17548,3384
2637,YOL131W,16146.5,2983
2638,YGL077C,84183,18468
2639,YDR107C,100371.5,22678
2640,YLR287C-A,30816,1853.5
2641,YBL107W-A,5223.5,1228
2642,YIL029C,21315.5,5067.5
2643,YEL077W-A,24028.5,5341.5
2644,YPL043W,101557,19585.5
2645,YOR115C,39959.5,8020
2646,YMR208W,66045,13362.5
2647,YMR029C,77791,15579
2648,YBL090W,26357,5171.5
2649,YOR258W,32394,7156.5
2650,YIL073C,149517,30350.5
2651,YLR065C,27066,6015.5
2652,YKL002W,37899.5,6302
2653,YGL263W,56774.5,13119.5
2654,YGR135W,38418.5,7636.5
2655,YMR086C-A,16834.5,3885
2656,YEL018C-A,26630,5900
2657,YNL325C,130852,27937
2658,YMR060C,48730,10185.5
2659,YEL076C-A,46027,6336
2660,YGR187C,58679.5,11819
2661,YIL010W,32050,6249.5
2662,YCR027C,31190,6238
2663,YNL202W,43529.5,8782.5
2664,YDR175C,47504,9633.5
2665,YJL030W,29229.5,6024.5
2666,YFL002C,90152.5,18750
2667,YOR308C,87021,16327
2668,YNR019W,95653.5,21622
2669,YLR286W-A,6695.5,1379
2670,YLL052C,22369,4814.5
2671,YHR061C,46754.5,8892.5
2672,YNR049C,31268.5,5865
2673,YPR169W-A,10914.5,2390
2674,YOL013C,82113,17511.5
2675,YPL003W,68842.5,14387.5
2676,YBR133C,123088,25480.5
2677,YDR321W,56844,11232.5
2678,YJL212C,119170,27278
2679,YJR105W,50693.5,10028
2680,YDR400W,50711.5,10618
2681,YLR093C,44738.5,7933
2682,YMR207C,315513,65165
2683,YNR066C,65031.5,13542.5
2684,YBR051W,17468.5,4074.5
2685,YML099W-A,16393,3748.5
2686,YDR333C,107602,21953
2687,YPR124W,60476.5,11980
2688,YML010W,157710,28872.5
2689,YGR069W,16787,4245.5
2690,YLR157C-A,65498.5,12378
2691,YLR116W,70772.5,13236.5
2692,YKL142W,32653,6451.5
2693,YBR190W,15413,2976.5
2694,YDR327W,16227.5,3486.5
2695,YLR423C,62019,12831
2696,YJL222W-B,6859,1575.5
2697,YOR024W,16082,3482
2698,YBL017C,234821,48107
2699,YKL176C,123265.5,24722.5
2700,YNL069C,51867,6114
2701,YDR162C,35096.5,6616.5
2702,YKL026C,24949,5376
2703,YOR038C,130158,26930.5
2704,YPR160C-A,14126.5,2938
2705,YHR027C,147740,28665
2706,YML032C,69935,13193
2707,YDL081C,15910.5,2813.5
2708,YHR164C,226040.5,44689
2709,YPL257W-B,260859.5,52027
2710,YML090W,19277.5,4577
2711,YFL002W-B,65183.5,12577.5
2712,YPR130C,20298,4365
2713,YNR075C-A,4604.5,961
2714,YDR169C,76227,13730.5
2715,YAL029C,218574,45833.5
2716,YJL159W,61563,10497.5
2717,YER163C,34547.5,6811
2718,YHR150W,86167,17935.5
2719,YOL052C-A,9238,1664
2720,YDL094C,25323,5685.5
2721,YBR058C,116223,23270
2722,YOR259C,64951,12415
2723,YGL194C,67310.5,13981.5
2724,YBR271W,62344,12857.5
2725,YBR185C,41515.5,8770.5
2726,YHR069C,53431,10223.5
2727,YKL139W,78486.5,15832.5
2728,YHR169W,64066,12500
2729,YDL045C,45624.5,9709
2730,YJL082W,108789,22226
2731,YKR076W,55056.5,11872.5
2732,YGL258W-A,11587,2441.5
2733,YOL036W,113098,20666.5
2734,YDR429C,40760.5,7572.5
2735,YHR214C-B,266504.5,53305
2736,YNL138W,78288.5,15031
2737,YCL049C,46495.5,9569
2738,YLR354C,49923,10021
2739,YIL134W,46386,9786
2740,YLL001W,112671,22263
2741,YJL171C,59138.5,12064.5
2742,YLR098C,96494.5,20171
2743,YMR064W,77107.5,16502
2744,YLR105C,56105,11903.5
2745,YBR021W,94558,21299.5
2746,YCR008W,89722,17492.5
2747,YHR063C,56477,11556
2748,YPR091C,114567.5,22977.5
2749,YBR168W,61587,13919
2750,YOL106W,17614,3966.5
2751,YGL122C,78003,13914
2752,YLR234W,97258.5,19657
2753,YNL195C,38837,6872.5
2754,YDL139C,33082,6460.5
2755,YLR463C,27392,5651
2756,YDR483W,65857.5,14181
2757,YMR054W,132506.5,28193.5
2758,YMR118C,29311.5,6442
2759,YMR092C,91597,18222
2760,YEL057C,34771,7500
2761,YKL152C,36823,7365.5
2762,YNL284C-A,65522.5,12434.5
2763,YBL068W-A,11741.5,2667
2764,YHR049W,36244,7408
2765,YML068W,69079.5,14678
2766,YLR199C,45514.5,8426
2767,YLR343W,82666,17022.5
2768,YIL124W,44301,9098
2769,YDR454C,27937,5583
2770,YDR128W,170648.5,34970
2771,YPL231W,280633,54818.5
2772,YDR099W,40712,7488.5
2773,YPR035W,55055.5,11147.5
2774,YOR147W,92683.5,19844.5
2775,YMR272W-B,5374,1245.5
2776,YMR310C,47251,9787.5
2777,YOR041C,21537,4440
2778,YDR387C,82912,17863.5
2779,YLR197W,74977.5,15037.5
2780,YDL231C,167509,36228.5
2781,YOR127W,149661,28688.5
2782,YHL048C-A,6694.5,1499.5
2783,YOR274W,63605.5,13351.5
2784,YBR028C,78131,16044
2785,YHL046W-A,16285.5,3494
2786,YPR108W,63845,13129.5
2787,YMR133W,69386.5,12374.5
2788,YGR277C,45409,9128.5
2789,YLR186W,37601.5,7448.5
2790,YLR351C,43361,8747.5
2791,YOL071W,24149.5,5140
2792,YLR340W,46587.5,8999.5
2793,YDL031W,147715,29197.5
2794,YGL152C,33790,7069
2795,YNL146C-A,9693.5,2258.5
2796,YJR024C,36384.5,7633
2797,YJL075C,20746.5,4289.5
2798,YGR119C,80309,14631.5
2799,YEL010W,17454.5,3912
2800,YIL016W,23693,4816
2801,YPR069C,43705,9068.5
2802,YAL062W,67931,13452
2803,YPL031C,50463,9488.5
2804,YFR019W,338433.5,67217.5
2805,YOR394W,24561.5,4915
2806,YPL011C,52517,10101
2807,YPL174C,128987.5,26321
2808,YNR061C,32790,6729.5
2809,YPL283W-B,24024.5,5319
2810,YKR027W,113972,24265.5
2811,YOR380W,81287.5,16178.5
2812,YPL058C,225318,47637.5
2813,YPR159C-A,5091,1135.5
2814,YDL218W,47251,9343.5
2815,YBL056W,69739.5,13256.5
2816,YBR056W-A,9969.5,1887.5
2817,YKL067W,22885,4664
2818,YGL140C,181475,38114.5
2819,YDL112W,213795.5,46298
2820,YKL144C,31633.5,6594
2821,YBR041W,99743,21817
2822,YDR449C,65501.5,14344.5
2823,YCR089W,239848,43410.5
2824,YPL224C,72105.5,14039
2825,YOL164W,96091.5,19307
2826,YKR047W,15230,3330
2827,YOR230W,65095,12906
2828,YBR193C,33252,6410.5
2829,YOR227W,185306.5,36025.5
2830,YDR073W,25204,4624
2831,YKL189W,59489,12608.5
2832,YLR385C,19737.5,3936.5
2833,YKR102W,174133,31451
2834,YIL087C,23520,4824.5
2835,YMR273C,135512,24299
2836,YOL079W,19927.5,4780
2837,YDR191W,55114.5,11102.5
2838,YOL111C,31590.5,6228.5
2839,YPL123C,64635.5,13920
2840,YLR262C,32044,6465.5
2841,YGR052W,55009,11921
2842,YGL188C-A,6957.5,1334
2843,YGL045W,80528.5,15845.5
2844,YNL088W,212002.5,43584
2845,YKL023C-A,11275,2338
2846,YOL003C,56417.5,12671
2847,YKL102C,15204,3196.5
2848,YBR106W,28069.5,5803
2849,YMR089C,122530,24350.5
2850,YPL038W-A,9531,2217
2851,YNL205C,21004.5,4815
2852,YHR214C-C,71156.5,13689
2853,YPR171W,85530.5,15954.5
2854,YML075C,157062.5,32043.5
2855,YLR410W,170344.5,34215
2856,YMR194C-A,11177.5,2333
2857,YLL050C,30357.5,4318
2858,YBR170C,86301.5,17416
2859,YBL008W,124893.5,25117.5
2860,YGR122C-A,6443.5,1347
2861,YLR288C,70462.5,13784
2862,YGL015C,19449.5,3881
2863,YKR028W,153453,29675
2864,YBR012W-B,261021,52315
2865,YKR002W,84498.5,17425.5
2866,YJL161W,26919.5,5675
2867,YHL044W,35153,7742.5
2868,YMR192W,107085.5,21233.5
2869,YLR374C,19310,3906.5
2870,YDL126C,124166,23552.5
2871,YLL024C,95083,17916.5
2872,YDR145W,79916,14266
2873,YDR063W,22236,4396
2874,YDR235W,81101.5,18659
2875,YPL230W,58238,10830
2876,YDR281C,15590.5,3229
2877,YDL113C,95071.5,18503
2878,YOR324C,89610.5,17204
2879,YDL246C,53222,10585.5
2880,YIL104C,75356,15585.5
2881,YHR123W,63004.5,13426
2882,YNL090W,28655.5,5827
2883,YGR037C,13038,2660
2884,YOR158W,47305.5,9544
2885,YHR043C,36713.5,7437
2886,YLR259C,85145.5,15829.5
2887,YER158C,85325,15749
2888,YLR290C,41316,8524
2889,YJL099W,110953.5,23760
2890,YBR036C,61215.5,13164
2891,YLR126C,37398,7692
2892,YKL037W,17771.5,3796
2893,YNL279W,98345,20478
2894,YKR033C,21158,4649
2895,YLR422W,287549.5,60815.5
2896,YGL226C-A,20427,2965
2897,YBR111W-A,21845.5,2763.5
2898,YBR188C,20861.5,3838.5
2899,YPL050C,58828,12584
2900,YMR167W,114360,23174
2901,YDR338C,103610,21915.5
2902,YHR185C,35361,7437
2903,YCR104W,18608.5,3633.5
2904,YDL049C,39929.5,8250
2905,YHR056C,131517,27783
2906,YMR209C,68087,14326
2907,YMR164C,112628.5,20132
2908,YNL324W,19730,4348.5
2909,YMR159C,22318.5,4217
2910,YLR347C,128162,25001
2911,YMR219W,245617.5,43538
2912,YLR395C,11751.5,2609
2913,YHR188C,90900.5,18817
2914,YGR148C,23105,4503.5
2915,YDR539W,74931,15505
2916,YIR029W,51080,10513
2917,YLR181C,49034.5,9594
2918,YLL058W,85625,17596
2919,YPL184C,91168.5,17984
2920,YCR052W,71696,13697
2921,YDL235C,24958,5056.5
2922,YJR087W,17498.5,3933
2923,YHR127W,36124,6879
2924,YOL008W,30947,6632.5
2925,YGR109W-B,229674.5,47141.5
2926,YCR087W,25718,5983
2927,YLR327C,12870.5,2530
2928,YMR304W,182922.5,38560.5
2929,YNR035C,50960.5,10504.5
2930,YER027C,62019,11629.5
2931,YMR277W,108653.5,21296
2932,YIL097W,76826.5,16115
2933,YJR103W,85947.5,17150
2934,YDR163W,25977,4775.5
2935,YJR108W,18448,4019.5
2936,YML063W,38021,7677
2937,YKL075C,66869.5,13711
2938,YIL131C,71965.5,13770.5
2939,YNL233W,132477.5,24671.5
2940,YNR034W-A,14683.5,2970.5
2941,YDR344C,22014,4870.5
2942,YGL022W,107098.5,24271
2943,YDR366C,19870.5,4859.5
2944,YMR307C-A,9670.5,1985
2945,YMR297W,79232.5,16587.5
2946,YJL009W,16264.5,3829.5
2947,YKR052C,45325.5,9301
2948,YCR039C,31256.5,6318.5
2949,YGL196W,63799.5,13024
2950,YDL225W,81868,15681
2951,YOR392W,22060,4873
2952,YMR281W,45392.5,10030.5
2953,YNR071C,50995.5,10169
2954,YBR098W,102622,20269
2955,YGR195W,36654.5,7177
2956,YER065C,82815,16581.5
2957,YDL080C,90589,18729.5
2958,YLR178C,32620,6588
2959,YNL159C,43118,9140.5
2960,YNL282W,29097,6268
2961,YBR037C,43957,9227.5
2962,YDL133C-A,3818,802
2963,YPR002C-A,9857,2088.5
2964,YGR168C,56109.5,13284
2965,YLR444C,15082.5,3062.5
2966,YGR118W,37507.5,4363.5
2967,YNL042W-B,12778,2711.5
2968,YDR372C,51394,10288
2969,YHR212W-A,10127,2258.5
2970,YDR254W,68186.5,14654.5
2971,YEL075W-A,30376,6223
2972,YDR405W,39066,8010
2973,YLR406C,34250.5,3374.5
2974,YEL004W,51161.5,11837.5
2975,YBL084C,112898.5,22925
2976,YMR134W,35370,7602
2977,YKR070W,52469.5,10896.5
2978,YPR122W,179752.5,38451
2979,YBR052C,31305.5,6482
2980,YCR073W-A,46863,9312.5
2981,YLR039C,157099.5,33790.5
2982,YKL041W,33267.5,6243.5
2983,YDR383C,35381.5,6738
2984,YOR295W,33922.5,6643.5
2985,YLR051C,32259,6372
2986,YOR293W,37369.5,3359
2987,YLR283W,46786.5,9414
2988,YJR055W,24483.5,4990
2989,YCL004W,77631,16451
2990,YPR156C,92924.5,19498.5
2991,YMR001C,104867,21738.5
2992,YBR107C,36508,7618
2993,YER036C,90825.5,18012
2994,YNL133C,25710,5055
2995,YML011C,26419,5503
2996,YBR039W,46360,9072.5
2997,YPL122C,76387,15851
2998,YPR054W,57815.5,12529
2999,YGR116W,215434,43025.5
3000,YIR037W,24348,5200
3001,YMR051C,65507.5,12459
3002,YPR065W,54771.5,10412.5
3003,YBL019W,77360.5,15954
3004,YGL254W,44512,8785
3005,YNL016W,67389,12347.5
3006,YHR153C,29598.5,6210.5
3007,YFL032W,15937.5,3509.5
3008,YAL019W,167852,32792
3009,YJR159W,53221,10591.5
3010,YDR272W,40792.5,8234.5
3011,YLR099W-A,13021,2600
3012,YGL087C,24703.5,4067.5
3013,YHR088W,43866,9125.5
3014,YOL096C,46471.5,9777.5
3015,YGL105W,55930.5,10974.5
3016,YDR304C,33583,6933
3017,YLR226W,58812,12654.5
3018,YKR030W,40895,9622
3019,YPL170W,22707.5,4518.5
3020,YJR137C,214682.5,43246
3021,YER041W,112922,23136
3022,YGL168W,16523.5,3797
3023,YMR080C,144546,28764
3024,YDL229W,91311,17330.5
3025,YMR031C,124967,22979
3026,YNR001W-A,10812.5,2270.5
3027,YAR073W,60048,12239.5
3028,YCR035C,58615.5,11426.5
3029,YKR023W,78570.5,14806.5
3030,YLR298C,34349,6968
3031,YNL086W,15283.5,2879.5
3032,YMR096W,44243,8444.5
3033,YHR067W,41756.5,8889
3034,YDR498C,56997,11705.5
3035,YBR089W,29818,6079.5
3036,YEL014C,15265,3650
3037,YNL104C,92172,17858.5
3038,YNL013C,18842,4531
3039,YDL024C,69749.5,14644.5
3040,YML104C,167749,35304
3041,YDL234C,110964.5,23482
3042,YGL065C,75028,16549.5
3043,YOR079C,46807,10057.5
3044,YDR144C,88831.5,17738.5
3045,YGL078C,77741,15462.5
3046,YDR521W,16732,3817.5
3047,YLR309C,134960,25687
3048,YFL045C,37924.5,7914
3049,YPL032C,122672,23281.5
3050,YML057C-A,19400,4138
3051,YIR003W,100674,17096
3052,YDR080W,147639.5,30691
3053,YER092W,18655,3579
3054,YNL148C,37736.5,6985.5
3055,YOL062C,73136,15140.5
3056,YDL076C,43784.5,8837.5
3057,YCR076C,37207.5,6973.5
3058,YOR052C,22367.5,4237
3059,YDR365W-A,65498.5,12378
3060,YOR202W,32777.5,6229.5
3061,YBR242W,35434.5,7382.5
3062,YFL021C-A,42298.5,8841.5
3063,YGL177W,17296,3929
3064,YMR001C-A,11499.5,2496.5
3065,YKR101W,97253.5,20856
3066,YPL215W,49902,10598
3067,YDR329C,65564,13445
3068,YFL004W,123182.5,25432
3069,YEL017C-A,6562,1442.5
3070,YKL103C,76476.5,15493.5
3071,YIR008C,60927,12699
3072,YBR243C,66959.5,15207
3073,YAL034W-A,42977,8582.5
3074,YDR151C,48407,9676.5
3075,YHR092C,86134.5,18753.5
3076,YNL171C,18362.5,4384.5
3077,YJR101W,39702.5,8513.5
3078,YEL063C,88085.5,19516
3079,YDR093W,239739.5,49132.5
3080,YPL200W,23357.5,5199
3081,YKL029C,99434,19420.5
3082,YGR261C,120461,24518
3083,YNL160W,52912.5,10257.5
3084,YMR319C,82250.5,17494
3085,YNL150W,20295,4189
3086,YMR102C,123993.5,24375.5
3087,YCR067C,158660,29713
3088,YNL283C,75055,13494
3089,YMR021C,62096,12090.5
3090,YAL008W,29630.5,6509.5
3091,YDL054C,72623.5,15909
3092,YDR113C,55377,10109
3093,YDR173C,52849,10573
3094,YJR019C,51988,11072
3095,YPR182W,12882.5,2589.5
3096,YGL033W,35961.5,6444.5
3097,YDR214W,52095.5,10675
3098,YLR034C,70764,15454.5
3099,YJL168C,108777,22011.5
3100,YNL296W,15621.5,3123
3101,YPR164W,209410,44094
3102,YNL158W,29614.5,6221.5
3103,YIL110W,56184,11336
3104,YOR260W,86070.5,17060.5
3105,YPR193C,23295.5,5185.5
3106,YJR078W,67356,13622
3107,YKR043C,40365,7961.5
3108,YDL078C,51079,10174
3109,YNL189W,80693.5,15406
3110,YLR107W,60187.5,12538.5
3111,YOL088C,41303,8703.5
3112,YHR089C,30566,5744.5
3113,YGR197C,81551,17301.5
3114,YMR091C,64643,12363.5
3115,YDL210W,85313,18394
3116,YDR098C,42511,8438
3117,YPR158W-A,65508.5,12463
3118,YFL034C-B,48443,8991.5
3119,YDL084W,66480.5,13022
3120,YOR384W,103264.5,23388
3121,YEL073C,16067,3361.5
3122,YBR163W,87136,18574.5
3123,YOL072W,67753,14412.5
3124,YHR110W,31618.5,6584
3125,YHR018C,68977,14023
3126,YLR319C,116992.5,22559
3127,YOR282W,16014.5,3540.5
3128,YKR006C,39329.5,7809
3129,YPR099C,17767.5,3782.5
3130,YHR112C,56333.5,11490
3131,YLR407W,33909.5,6480.5
3132,YDL160C,75398.5,15042.5
3133,YIL146C,78793,15673
3134,YDR294C,87680,18359.5
3135,YER146W,13938,2728
3136,YNR030W,82312,18655.5
3137,YPR077C,18396,4113
3138,YKL145W,69453,13280.5
3139,YNL293W,94103,19242
3140,YIL154C,51301.5,9775.5
3141,YOL139C,31791,6478.5
3142,YML091C,179041.5,38488
3143,YBR212W,99958.5,18927.5
3144,YOR291W,219257.5,45661
3145,YPL213W,35455.5,6891.5
3146,YBL100C,15626.5,3121
3147,YCR085W,17636,4144
3148,YPL087W,47418,11343
3149,YML097C,67078,13653.5
3150,YOR012W,20499,4188
3151,YHR170W,77136.5,15375.5
3152,YDR066C,29294.5,6063.5
3153,YKR035C,32028,6746.5
3154,YFR026C,25242,5067
3155,YHR130C,16765,4262
3156,YGR246C,88535.5,16997.5
3157,YIL138C,23921,4286.5
3158,YLR436C,189822.5,39510.5
3159,YBR255W,103013.5,20240.5
3160,YOR212W,62994,12404.5
3161,YBR065C,54175.5,11087
3162,YLR446W,64562,13701.5
3163,YKL184W,69496.5,14305.5
3164,YEL076C,32211.5,6561.5
3165,YKR097W,81801,16468.5
3166,YMR156C,35506.5,7688.5
3167,YGL259W,24732,4973.5
3168,YBR259W,102486.5,22449.5
3169,YGL194C-A,12070.5,2873
3170,YGR146C-A,8105,1928.5
3171,YFR054C,28827.5,5653
3172,YDR218C,62885,12572.5
3173,YHR049C-A,14737.5,3363
3174,YGR251W,29120.5,5691
3175,YPR109W,43886.5,8882.5
3176,YFR008W,32902,6354.5
3177,YDR461W,5482.5,1074
3178,YDL163W,15036.5,2934
3179,YKL156C-A,5813.5,1218
3180,YDL119C,45772,9658.5
3181,YIL155C,96469,19741.5
3182,YOR321W,112254,25139
3183,YPL171C,59539.5,12050.5
3184,YLL066C,183736.5,35636.5
3185,YPL228W,81569,15510.5
3186,YJL218W,29237.5,5910.5
3187,YMR172W,106762,19747.5
3188,YDL016C,15076.5,3265
3189,YOR275C,98269,20178.5
3190,YBL077W,21502,4723
3191,YPR128C,48977.5,10352
3192,YBL100W-C,5962,1341.5
3193,YBR086C,140990.5,29509.5
3194,YMR121C,30340.5,6275.5
3195,YMR230W-A,9437.5,2135.5
3196,YOL147C,35238.5,7608.5
3197,YMR201C,59247,10612
3198,YJL012C,107328,22425
3199,YLR328W,59742,11872
3200,YER178W,62591.5,12553
3201,YGR074W,21788.5,4165.5
3202,YDR314C,102895.5,22342.5
3203,YLR103C,96662.5,19564.5
3204,YOR132W,81839,15909.5
3205,YLR033W,74672.5,15366.5
3206,YFL057C,22733.5,4435.5
3207,YML072C,229617,45863
3208,YDR147W,79522.5,16880
3209,YJR156C,50657.5,10710
3210,YGR110W,66338,14348
3211,YER172C-A,18921.5,3875.5
3212,YGR001C,44725,7606.5
3213,YDR415C,55731.5,11627.5
3214,YCR108C,9526,1987
3215,YAL018C,48636,11211.5
3216,YHR218W,94571.5,18659
3217,YBL028C,15816.5,3137
3218,YGR224W,91502,19980
3219,YBR117C,101320,20237
3220,YNL113W,21167.5,3859.5
3221,YJL141C,119998,23408
3222,YGR097W,170356.5,33029
3223,YIL096C,50009.5,10569.5
3224,YNL153C,19252,3730
3225,YEL068C,16478.5,3518
3226,YDL203C,92610,18612.5
3227,YNR065C,166044.5,33831
3228,YER110C,165800,32417
3229,YHR180W,24421,5139
3230,YDR488C,79100,15246.5
3231,YMR113W,63589,12896.5
3232,YDR524W-C,4489,1133
3233,YNL194C,44937,9777.5
3234,YDL111C,39569,7942.5
3235,YIL002W-A,10361,1889.5
3236,YDR041W,30292,6315
3237,YPR083W,86168,16524.5
3238,YIL176C,17985.5,3534
3239,YPR148C,64576,12317.5
3240,YCL050C,47853,9771.5
3241,YOR129C,133009,27905.5
3242,YPL198W,77026.5,7528
3243,YCL048W,68977,14153.5
3244,YOL067C,26334,4821.5
3245,YLR249W,155339.5,30644
3246,YGR047C,152366,31525.5
3247,YMR084W,39101.5,8019.5
3248,YBR045C,94987,18305.5
3249,YAL039C,40015,7709.5
3250,YNR041C,55488.5,12120.5
3251,YJL139C,63777.5,14096.5
3252,YGR185C,58660.5,11938
3253,YLR206W,90851,15782.5
3254,YMR306W,266031,59892.5
3255,YLR148W,136596.5,30103.5
3256,YOR119C,71964.5,14675.5
3257,YPL181W,74966.5,13100
3258,YHR157W,27168.5,5415.5
3259,YER074W,43293,4027.5
3260,YDR450W,43403,4397
3261,YIL177W-A,24027.5,5328
3262,YMR099C,44306,9289.5
3263,YPL131W,44253,8808
3264,YGR200C,117277.5,24350.5
3265,YPL041C,30949,7022
3266,YLR220W,48006.5,9566.5
3267,YIL047C-A,18295.5,4177
3268,YGR179C,60294.5,11745
3269,YOR393W,65032,12670
3270,YNL173C,54266.5,10234
3271,YGR038C-B,260855.5,52039
3272,YDR363W-A,13296,2520.5
3273,YCR102W-A,9821,2322
3274,YKL138C-A,10361,2056
3275,YJR008W,50364.5,10406
3276,YDR204W,49876,10348
3277,YLR216C,55245,11266
3278,YOR149C,77073.5,17838
3279,YOR058C,131410,26103.5
3280,YNR058W,71455.5,14767
3281,YGL160W,85046.5,18822.5
3282,YML129C,10530.5,2096
3283,YLR419W,213201,43690
3284,YMR226C,39757,7749
3285,YOL154W,37243,7682.5
3286,YPL197C,20523,4370
3287,YOR106W,42045,7820.5
3288,YNL257C,182791,39613.5
3289,Q0075,54742,12440
3290,YHR166C,93149.5,19961.5
3291,YHR197W,113653,23384
3292,YDR185C,26723,5744
3293,YPL223C,24999.5,4243.5
3294,YAR068W,24084,4971.5
3295,YOR139C,19511.5,3956.5
3296,YMR326C,15366.5,3494
3297,YGR243W,21844.5,4736
3298,YOR110W,64642,12744.5
3299,YIR018W,36405,6882
3300,YLR390W,16758.5,3265.5
3301,YML113W,36843.5,6394.5
3302,YDL180W,81590,17533.5
3303,YCR060W,16583,3138.5
3304,YIL023C,51632.5,10710.5
3305,YDR227W,201461.5,38236
3306,YPL175W,72328.5,14235
3307,YJR026W,65499.5,12392.5
3308,YLR210W,68451.5,14021
3309,YDR494W,53681,10415
3310,YOR284W,36231,7650.5
3311,YDL022W,58284,11578
3312,YLR145W,29918,6336
3313,YFR044C,71728,14563.5
3314,YOR035C,117430,24210
3315,YKR060W,40786.5,8490.5
3316,YKR086W,159168,32289.5
3317,YLR154W-F,7016.5,1374
3318,YOR252W,26503.5,5308.5
3319,YKL059C,65480,12563
3320,YLR235C,19778.5,4196
3321,YER145C,60274.5,13183.5
3322,YNL219C,82929,19077.5
3323,YER067C-A,16118,3917
3324,YOR003W,71212.5,14177.5
3325,YAL007C,32166,6794
3326,YML023C,82941.5,17576.5
3327,YHR181W,34165.5,7822.5
3328,YMR042W,26322,4721.5
