"","ID","fulllength","protein"
"51830","ENSMUST00000143449",1911526,17878.5
"51831","ENSMUST00000161317",2395986.5,18289
"51832","ENSMUST00000105782",86497.5,14590
"51833","ENSMUST00000075370",1758900,15568.5
"51834","ENSMUST00000155628",825386.5,16955.5
"51835","ENSMUST00000023469",733158.5,17855.5
"51836","ENSMUST00000165934",1350029,16780
"51837","ENSMUST00000128083",1312880.5,17114
"51838","ENSMUST00000086010",333155,16663
"51839","ENSMUST00000075326",5390556.5,16932
"51840","ENSMUST00000168734",4108883,16951
"51841","ENSMUST00000171740",226360.5,17081
"51842","ENSMUST00000148144",1587752,17124.5
"51843","ENSMUST00000109082",2394011,17385.5
"51844","ENSMUST00000109081",1803261.5,17386
"51845","ENSMUST00000147526",7375436.5,17067.5
"51846","ENSMUST00000106281",944956,16374.5
"51847","ENSMUST00000086961",4013295,18509.5
"51848","ENSMUST00000161986",1172366.5,18675.5
"51849","ENSMUST00000065841",341949,17536
"51850","ENSMUST00000114166",341949,17569.5
"51851","ENSMUST00000086578",1471563.5,16994.5
"51852","ENSMUST00000047365",1499700.5,16170
"51853","ENSMUST00000170014",1613627,16651
"51854","ENSMUST00000111667",2245233,16129
"51855","ENSMUST00000162599",3948720.5,17074.5
"51856","ENSMUST00000093915",738309.5,16030
"51857","ENSMUST00000174361",1222845,16895.5
"51858","ENSMUST00000169857",982764,15959
"51859","ENSMUST00000114653",1945859.5,16429
"51860","ENSMUST00000076559",1108711.5,16703
"51861","ENSMUST00000172761",367590,16773.5
"51862","ENSMUST00000048455",2632092,17175
"51863","ENSMUST00000113555",5390556.5,17113.5
"51864","ENSMUST00000165162",1339186,17778.5
"51865","ENSMUST00000107428",4123962,17436.5
"51866","ENSMUST00000024565",3025922,19084
"51867","ENSMUST00000056290",4034634.5,17392
"51868","ENSMUST00000165675",17027811.5,18633
"51869","ENSMUST00000099343",1939772,17283
"51870","ENSMUST00000171648",2968805.5,17433.5
"51871","ENSMUST00000168741",1004315,17463.5
"51872","ENSMUST00000113244",468674.5,16647
"51873","ENSMUST00000146940",227037.5,16517.5
"51874","ENSMUST00000176442",1122839.5,18131
"51875","ENSMUST00000132974",1660432.5,19248
"51876","ENSMUST00000061386",1518698,17828.5
"51877","ENSMUST00000117164",3255052,16772
"51878","ENSMUST00000093063",708467.5,17545.5
"51879","ENSMUST00000100711",2475018.5,17273.5
"51880","ENSMUST00000140485",3637209,16838
"51881","ENSMUST00000167557",1529321.5,18322
"51882","ENSMUST00000062286",6929489,17745
"51883","ENSMUST00000050191",502033,15871
"51884","ENSMUST00000149089",348961.5,16957
"51885","ENSMUST00000099428",29763973.5,18307.5
"51886","ENSMUST00000111189",3443945,16445
"51887","ENSMUST00000164593",29618976,18187
"51888","ENSMUST00000074905",1561842,18620
"51889","ENSMUST00000112702",297127.5,16029.5
"51890","ENSMUST00000113273",1395849.5,19279
"51891","ENSMUST00000168180",1334497,16951.5
"51892","ENSMUST00000163633",379076,17840.5
"51893","ENSMUST00000050569",1013322.5,16091.5
"51894","ENSMUST00000130065",12506724.5,16278.5
"51895","ENSMUST00000081121",19677626,18611
"51896","ENSMUST00000174131",10250692.5,16139
"51897","ENSMUST00000160673",10250692.5,16139
"51898","ENSMUST00000174547",9538028,16994
"51899","ENSMUST00000172350",1339186,18051.5
"51900","ENSMUST00000049571",907190,18436.5
"51901","ENSMUST00000064488",2331074,18067.5
"51902","ENSMUST00000049926",1088451,17845.5
"51903","ENSMUST00000068750",679175.5,17083
"51904","ENSMUST00000063136",1399316,18859.5
"51905","ENSMUST00000176665",297759,15722
"51906","ENSMUST00000172901",2982591,18352.5
"51907","ENSMUST00000160716",26714750,17806.5
"51908","ENSMUST00000172018",2816987.5,15620.5
"51909","ENSMUST00000110735",3340609.5,17778
"51910","ENSMUST00000145662",635013.5,17388
"51911","ENSMUST00000168617",2289002,18038
"51912","ENSMUST00000164850",2034513.5,16791
"51913","ENSMUST00000028161",374050,18241.5
"51914","ENSMUST00000086651",4233548,16045
"51915","ENSMUST00000098084",2087070.5,18552
"51916","ENSMUST00000084898",5739682.5,15569
"51917","ENSMUST00000098788",15514543,16631
"51918","ENSMUST00000164063",3198621.5,17730.5
"51919","ENSMUST00000164280",428262.5,17570.5
"51920","ENSMUST00000116319",2564017,15643.5
"51921","ENSMUST00000098757",56305892.5,18844
"51922","ENSMUST00000124370",1253361,17242
"51923","ENSMUST00000048667",466945.5,17421.5
"51924","ENSMUST00000131330",630177.5,17148
"51925","ENSMUST00000155908",1972972.5,16630.5
"51926","ENSMUST00000128346",4232632.5,18648.5
"51927","ENSMUST00000166228",89761,18743.5
"51928","ENSMUST00000105113",89585.5,16568.5
"51929","ENSMUST00000156314",902411,16193.5
"51930","ENSMUST00000166816",746600,15935.5
"51931","ENSMUST00000021647",2328574.5,16520.5
"51932","ENSMUST00000091583",8529480.5,17801.5
"51933","ENSMUST00000166926",89780,17027.5
"51934","ENSMUST00000102854",640299.5,18450.5
"51935","ENSMUST00000108752",16699051,16237
"51936","ENSMUST00000068296",1109598,18185.5
"51937","ENSMUST00000164736",2605963,18057.5
"51938","ENSMUST00000053168",100113,19641.5
"51939","ENSMUST00000170604",25917568,16305.5
"51940","ENSMUST00000094307",1719285,18057.5
"51941","ENSMUST00000061184",1372639.5,18003
"51942","ENSMUST00000114273",1528719.5,16235
"51943","ENSMUST00000133670",17975900.5,16877
"51944","ENSMUST00000026195",2651710,17494
"51945","ENSMUST00000097430",3184166,17611.5
"51946","ENSMUST00000129900",720716,17993.5
"51947","ENSMUST00000087369",958111,18836.5
"51948","ENSMUST00000116324",397664,17173.5
"51949","ENSMUST00000143829",3188067.5,15593.5
"51950","ENSMUST00000145419",1353513,16408.5
"51951","ENSMUST00000171631",570073.5,18027.5
"51952","ENSMUST00000079042",338269.5,17824.5
"51953","ENSMUST00000162947",3846548.5,17759
"51954","ENSMUST00000117754",4854613.5,18291.5
"51955","ENSMUST00000109322",1631540.5,16144
"51956","ENSMUST00000098637",2567361,17749.5
"51957","ENSMUST00000093971",3255052,17332.5
"51958","ENSMUST00000109060",589041.5,17922
"51959","ENSMUST00000121064",4854613.5,18252.5
"51960","ENSMUST00000069748",3062959,17395.5
"51961","ENSMUST00000082418",90522,20801.5
"51962","ENSMUST00000044248",472572,17768
"51963","ENSMUST00000100961",1055573,18445
"51964","ENSMUST00000035872",5523647,16311.5
"51965","ENSMUST00000171753",2098656.5,18856
"51966","ENSMUST00000094551",476009,16208.5
"51967","ENSMUST00000170004",451735.5,18530.5
"51968","ENSMUST00000111076",647435,19970
"51969","ENSMUST00000067722",2342498.5,17968
"51970","ENSMUST00000098076",2845856,17847.5
"51971","ENSMUST00000100208",5391102,17590
"51972","ENSMUST00000113559",4128306.5,17656
"51973","ENSMUST00000099351",4455369,17775
"51974","ENSMUST00000099533",3398721,17900.5
"51975","ENSMUST00000111499",2257995.5,20282.5
"51976","ENSMUST00000065253",2863151,17907.5
"51977","ENSMUST00000108225",6565791,17255.5
"51978","ENSMUST00000081204",94971.5,17521.5
"51979","ENSMUST00000132751",459323,17159.5
"51980","ENSMUST00000057982",10002702,17553.5
"51981","ENSMUST00000171145",10034668,17553.5
"51982","ENSMUST00000113503",233100,17675
"51983","ENSMUST00000073156",1046983.5,16440
"51984","ENSMUST00000165484",615217.5,16977.5
"51985","ENSMUST00000166457",1104489.5,20797
"51986","ENSMUST00000176367",797552,20119.5
"51987","ENSMUST00000110633",1689845.5,18105
"51988","ENSMUST00000164547",2491719,19679.5
"51989","ENSMUST00000118077",3195306,18399
"51990","ENSMUST00000163210",1334593,17694
"51991","ENSMUST00000115030",427650.5,17019.5
"51992","ENSMUST00000113073",577452,18158
"51993","ENSMUST00000113793",452176.5,16114
"51994","ENSMUST00000131124",209984.5,17362
"51995","ENSMUST00000061000",2031292.5,19473.5
"51996","ENSMUST00000159430",3915428,17222.5
"51997","ENSMUST00000060041",91853,16734.5
"51998","ENSMUST00000145798",496779,17265.5
"51999","ENSMUST00000114330",506532,18264.5
"52000","ENSMUST00000168819",1117203,15943
"52001","ENSMUST00000089510",118701.5,16527
"52002","ENSMUST00000084717",9970467,18684
"52003","ENSMUST00000033784",697077.5,19384.5
"52004","ENSMUST00000159093",3174743.5,18184.5
"52005","ENSMUST00000031937",431366.5,18917
"52006","ENSMUST00000093007",25029377.5,18199
"52007","ENSMUST00000066531",891175,18663.5
"52008","ENSMUST00000150346",3157809.5,18988.5
"52009","ENSMUST00000163283",972163,18933
"52010","ENSMUST00000108900",2049578,18922
"52011","ENSMUST00000104984",92337,18200.5
"52012","ENSMUST00000130729",412267,18571
"52013","ENSMUST00000131134",648121.5,16118.5
"52014","ENSMUST00000177276",1153378.5,17313
"52015","ENSMUST00000030011",1800390,20768
"52016","ENSMUST00000095099",1362283,20772
"52017","ENSMUST00000098081",1199889.5,19088.5
"52018","ENSMUST00000168571",220093.5,19167.5
"52019","ENSMUST00000080968",2926900.5,17894.5
"52020","ENSMUST00000097393",1120768,18836.5
"52021","ENSMUST00000113593",5559798,19530
"52022","ENSMUST00000171387",525136,18533
"52023","ENSMUST00000165616",4881520.5,16769.5
"52024","ENSMUST00000127434",2981184,17449.5
"52025","ENSMUST00000141824",4111410.5,17602.5
"52026","ENSMUST00000111778",1126877.5,17222.5
"52027","ENSMUST00000168860",2114901.5,17261
"52028","ENSMUST00000093050",1343275.5,18041
"52029","ENSMUST00000162963",1897079,17980.5
"52030","ENSMUST00000133447",4270567.5,18362.5
"52031","ENSMUST00000168667",625480.5,19437.5
"52032","ENSMUST00000120933",3952390.5,18949.5
"52033","ENSMUST00000148601",876809,18954.5
"52034","ENSMUST00000130915",2660436.5,17007.5
"52035","ENSMUST00000166680",679999,17389
"52036","ENSMUST00000100316",181816.5,18484
"52037","ENSMUST00000106661",130112.5,18373.5
"52038","ENSMUST00000093136",565859.5,18141
"52039","ENSMUST00000169629",912538.5,18833.5
"52040","ENSMUST00000169676",4408550.5,16747.5
"52041","ENSMUST00000137192",2799008.5,18934.5
"52042","ENSMUST00000070777",512855.5,18807.5
"52043","ENSMUST00000172008",21748078.5,18522.5
"52044","ENSMUST00000127476",4716536,16156.5
"52045","ENSMUST00000049105",5056868,18825
"52046","ENSMUST00000105839",1542987.5,18958
"52047","ENSMUST00000105313",144069.5,18497
"52048","ENSMUST00000141494",1889232,17880.5
"52049","ENSMUST00000114353",410993,17565
"52050","ENSMUST00000143650",1894746,18335
"52051","ENSMUST00000065065",778643,18304.5
"52052","ENSMUST00000112530",873978.5,17502
"52053","ENSMUST00000171963",3145903.5,16565
"52054","ENSMUST00000131322",2149904.5,17717.5
"52055","ENSMUST00000166504",516039,18218.5
"52056","ENSMUST00000170160",14689906,18674.5
"52057","ENSMUST00000131890",1948439.5,19103.5
"52058","ENSMUST00000167739",423291,18610
"52059","ENSMUST00000175836",546055.5,17240.5
"52060","ENSMUST00000169836",94301,19136
"52061","ENSMUST00000170049",4504459.5,21085.5
"52062","ENSMUST00000085789",2038559,18414
"52063","ENSMUST00000131706",4960382,19399.5
"52064","ENSMUST00000098503",1491691,19321.5
"52065","ENSMUST00000108128",2887032.5,18780.5
"52066","ENSMUST00000176551",257534.5,18446
"52067","ENSMUST00000101282",606610.5,18036.5
"52068","ENSMUST00000065425",44571886.5,18823
"52069","ENSMUST00000035973",4764630,19633
"52070","ENSMUST00000161522",764524,18485.5
"52071","ENSMUST00000113329",11553418.5,16535
"52072","ENSMUST00000102685",983620,21153
"52073","ENSMUST00000163206",2830420,18752.5
"52074","ENSMUST00000169101",11521488,19997.5
"52075","ENSMUST00000072713",211557.5,18565.5
"52076","ENSMUST00000170598",7519224,18744.5
"52077","ENSMUST00000129957",1936804,18267
"52078","ENSMUST00000054880",1699521.5,19784
"52079","ENSMUST00000097449",217980,16144.5
"52080","ENSMUST00000031687",2510012,19118.5
"52081","ENSMUST00000166445",2655247.5,19096.5
"52082","ENSMUST00000130822",803475,19511.5
"52083","ENSMUST00000138797",453695,19382.5
"52084","ENSMUST00000023244",486070,17891.5
"52085","ENSMUST00000060309",4881387,18134
"52086","ENSMUST00000170186",2491719,20504
"52087","ENSMUST00000109284",1454703,17734.5
"52088","ENSMUST00000154043",2328574.5,17348
"52089","ENSMUST00000114684",836131.5,18840
"52090","ENSMUST00000099480",343185.5,16452
"52091","ENSMUST00000140091",864883,16811
"52092","ENSMUST00000020325",6552374.5,18817.5
"52093","ENSMUST00000106130",1261089.5,16342
"52094","ENSMUST00000037448",425193.5,18964
"52095","ENSMUST00000174629",3100507,17882.5
"52096","ENSMUST00000091226",2833779.5,19886
"52097","ENSMUST00000106974",5523647,17249
"52098","ENSMUST00000093930",3403672.5,18879.5
"52099","ENSMUST00000087157",95633.5,18732.5
"52100","ENSMUST00000080782",9484989,17508.5
"52101","ENSMUST00000113542",16147047.5,18741
"52102","ENSMUST00000068871",687247.5,20969
"52103","ENSMUST00000024889",1496584,16819
"52104","ENSMUST00000101052",990240.5,19237
"52105","ENSMUST00000146570",1124903.5,19490.5
"52106","ENSMUST00000033326",981336.5,17751.5
"52107","ENSMUST00000057389",546333,18329
"52108","ENSMUST00000108439",448768,19171.5
"52109","ENSMUST00000108197",1628396,17765
"52110","ENSMUST00000069535",373978.5,18525.5
"52111","ENSMUST00000137048",4365266,19297
"52112","ENSMUST00000079404",141598.5,19535.5
"52113","ENSMUST00000110161",22429640.5,17693
"52114","ENSMUST00000094078",630825,19664
"52115","ENSMUST00000076421",573340,19247.5
"52116","ENSMUST00000168927",614534.5,17853.5
"52117","ENSMUST00000108478",319414.5,17781
"52118","ENSMUST00000108198",1628396,17859
"52119","ENSMUST00000111645",1251970,18397.5
"52120","ENSMUST00000088523",1679180.5,19515.5
"52121","ENSMUST00000098376",401132.5,19875
"52122","ENSMUST00000116566",3622958.5,18650.5
"52123","ENSMUST00000091852",968852,16979
"52124","ENSMUST00000076351",631535,17027
"52125","ENSMUST00000111832",1815851,20659.5
"52126","ENSMUST00000113272",1725393,18758
"52127","ENSMUST00000076664",913155,19434
"52128","ENSMUST00000107355",4113419.5,17808.5
"52129","ENSMUST00000129335",2328574.5,17803
"52130","ENSMUST00000090146",1664408,19487.5
"52131","ENSMUST00000111868",6163088,20326
"52132","ENSMUST00000108331",607540,19419.5
"52133","ENSMUST00000073062",378000.5,18108.5
"52134","ENSMUST00000045043",3886985,18198
"52135","ENSMUST00000163956",4230782.5,18932.5
"52136","ENSMUST00000092316",641382,18421.5
"52137","ENSMUST00000112849",2573900.5,18304
"52138","ENSMUST00000124352",1193458.5,18537
"52139","ENSMUST00000067512",527265.5,18751
"52140","ENSMUST00000030120",6132143,21485
"52141","ENSMUST00000128557",500531,17452.5
"52142","ENSMUST00000072182",1912176,19087
"52143","ENSMUST00000016770",821162.5,20315.5
"52144","ENSMUST00000124780",3346748.5,18816.5
"52145","ENSMUST00000087740",2276541,18975.5
"52146","ENSMUST00000094807",118060.5,16988
"52147","ENSMUST00000165453",562337,19429
"52148","ENSMUST00000110150",6870488.5,17447.5
"52149","ENSMUST00000128723",4019710,19200.5
"52150","ENSMUST00000142409",2511788.5,20136.5
"52151","ENSMUST00000163437",907407.5,20444
"52152","ENSMUST00000112130",24769004.5,18201.5
"52153","ENSMUST00000115431",14498553,19671
"52154","ENSMUST00000146688",933252,20421.5
"52155","ENSMUST00000155392",1763309.5,18547
"52156","ENSMUST00000043826",2971141,20709.5
"52157","ENSMUST00000113650",963752,20742
"52158","ENSMUST00000039366",8912309,21398.5
"52159","ENSMUST00000129347",6203671.5,19089.5
"52160","ENSMUST00000165205",376454,19175
"52161","ENSMUST00000173193",4402157,18184.5
"52162","ENSMUST00000050548",100443.5,19196.5
"52163","ENSMUST00000085793",336032,18870.5
"52164","ENSMUST00000071424",10155694,19910
"52165","ENSMUST00000130783",710321,20343
"52166","ENSMUST00000095468",522198.5,20157.5
"52167","ENSMUST00000137846",3986724,18945.5
"52168","ENSMUST00000112547",774509,20160.5
"52169","ENSMUST00000089201",166411.5,19876
"52170","ENSMUST00000177244",783745,21930
"52171","ENSMUST00000165692",817519.5,21930
"52172","ENSMUST00000036802",7014650,19304
"52173","ENSMUST00000048502",1251714,19970
"52174","ENSMUST00000163870",1614872,21776
"52175","ENSMUST00000163868",731261.5,19278.5
"52176","ENSMUST00000135246",4965918,19368.5
"52177","ENSMUST00000115536",2882137,19055.5
"52178","ENSMUST00000088464",512855.5,19817
"52179","ENSMUST00000152498",903516.5,20120
"52180","ENSMUST00000106208",4854613.5,20083
"52181","ENSMUST00000074322",1779550.5,19008.5
"52182","ENSMUST00000154652",2360882,19226.5
"52183","ENSMUST00000105725",325505,20069
"52184","ENSMUST00000077751",325505,20069
"52185","ENSMUST00000065067",59332847.5,20644.5
"52186","ENSMUST00000079497",1081273,17699
"52187","ENSMUST00000117539",2893336.5,18997.5
"52188","ENSMUST00000058804",516039,19442.5
"52189","ENSMUST00000165398",1875121.5,19250.5
"52190","ENSMUST00000174120",2125533,18276.5
"52191","ENSMUST00000137679",680945,19499
"52192","ENSMUST00000089297",2367750.5,18848
"52193","ENSMUST00000034634",522757.5,17585
"52194","ENSMUST00000029057",3520121,18165
"52195","ENSMUST00000176632",25067015,17815.5
"52196","ENSMUST00000108155",1905923.5,19924.5
"52197","ENSMUST00000176850",25067015,17830
"52198","ENSMUST00000078200",2438365.5,19435.5
"52199","ENSMUST00000166428",2180420,19469
"52200","ENSMUST00000099133",1881725.5,19340.5
"52201","ENSMUST00000045517",516470.5,19028
"52202","ENSMUST00000021546",694438.5,19987.5
"52203","ENSMUST00000155365",2660436.5,18445
"52204","ENSMUST00000170692",100471,17828
"52205","ENSMUST00000167762",1628396,18490
"52206","ENSMUST00000103144",977091.5,18383.5
"52207","ENSMUST00000171638",1628396,18486
"52208","ENSMUST00000168125",553933.5,19883.5
"52209","ENSMUST00000110649",4830108,20484.5
"52210","ENSMUST00000169197",7511188.5,20603.5
"52211","ENSMUST00000074103",13163445.5,19181
"52212","ENSMUST00000163865",2765714.5,19717
"52213","ENSMUST00000119720",5599135,20474
"52214","ENSMUST00000032797",458847,20152
"52215","ENSMUST00000027168",2490834.5,19137.5
"52216","ENSMUST00000167249",1890101,19690.5
"52217","ENSMUST00000165011",399480,19046
"52218","ENSMUST00000164201",2359408.5,18924.5
"52219","ENSMUST00000138693",1306470,18772
"52220","ENSMUST00000154316",2891928,18772
"52221","ENSMUST00000163810",3153768,19731
"52222","ENSMUST00000170542",4413845,20068
"52223","ENSMUST00000043104",838250,20639.5
"52224","ENSMUST00000125897",297599,20015.5
"52225","ENSMUST00000036576",3887434.5,20248
"52226","ENSMUST00000073970",336041.5,20231
"52227","ENSMUST00000055859",885010.5,18915.5
"52228","ENSMUST00000169893",432716.5,18920
"52229","ENSMUST00000138863",2975703.5,20066.5
"52230","ENSMUST00000165067",9313049.5,20516
"52231","ENSMUST00000177534",5313963.5,19290.5
"52232","ENSMUST00000171559",4849198,19413.5
"52233","ENSMUST00000101458",410993,19039.5
"52234","ENSMUST00000169997",1673633,21618
"52235","ENSMUST00000148471",1420494,18920
"52236","ENSMUST00000147735",1278634.5,18920
"52237","ENSMUST00000123846",1322249,18920
"52238","ENSMUST00000156525",1344370.5,18920
"52239","ENSMUST00000115252",2846839.5,16019
"52240","ENSMUST00000109977",2975533.5,18920.5
"52241","ENSMUST00000163129",10285600,20881
"52242","ENSMUST00000073581",54338369,20915.5
"52243","ENSMUST00000160565",528950.5,18398
"52244","ENSMUST00000114930",2434883.5,19898
"52245","ENSMUST00000177014",2056590.5,18374.5
"52246","ENSMUST00000168705",101803,21185
"52247","ENSMUST00000075471",59320624.5,21292.5
"52248","ENSMUST00000109663",1409887.5,21165
"52249","ENSMUST00000053722",846223.5,20396
"52250","ENSMUST00000164990",611938.5,21252
"52251","ENSMUST00000090586",7099424.5,18333.5
"52252","ENSMUST00000043380",416355.5,20744
"52253","ENSMUST00000168211",1634033,22492
"52254","ENSMUST00000061084",3548979,19068
"52255","ENSMUST00000169038",215377,20376
"52256","ENSMUST00000164068",371573,20311.5
"52257","ENSMUST00000168228",5256035,20620
"52258","ENSMUST00000137798",9947583,21068
"52259","ENSMUST00000171807",3051439,18646.5
"52260","ENSMUST00000002483",343777.5,19190
"52261","ENSMUST00000112331",3018752,18835
"52262","ENSMUST00000164674",102250.5,21261
"52263","ENSMUST00000052695",1578861.5,19827
"52264","ENSMUST00000049906",102490.5,19423.5
"52265","ENSMUST00000115863",1624595,18829.5
"52266","ENSMUST00000177509",807333.5,22676
"52267","ENSMUST00000028857",2385826.5,19617.5
"52268","ENSMUST00000166246",1124725.5,20337
"52269","ENSMUST00000105622",1902119.5,20113
"52270","ENSMUST00000099959",4067957,20000.5
"52271","ENSMUST00000169001",1484288.5,21178.5
"52272","ENSMUST00000170914",1688055.5,19545
"52273","ENSMUST00000111599",1225816.5,18446
"52274","ENSMUST00000169136",881090,21931.5
"52275","ENSMUST00000130813",2323219.5,21110.5
"52276","ENSMUST00000126573",3486502,20031.5
"52277","ENSMUST00000162892",8609529,18302
"52278","ENSMUST00000164487",102961.5,19661.5
"52279","ENSMUST00000086686",281221,20953.5
"52280","ENSMUST00000112976",11314772,20464
"52281","ENSMUST00000109583",22356754,21959
"52282","ENSMUST00000117073",4854613.5,21083
"52283","ENSMUST00000170511",700297,20390
"52284","ENSMUST00000122448",4854613.5,21044
"52285","ENSMUST00000110653",4816311.5,21236.5
"52286","ENSMUST00000072178",2294173,21261
"52287","ENSMUST00000078875",56780989,21605
"52288","ENSMUST00000079975",18353802,19818.5
"52289","ENSMUST00000121080",4854613.5,21102.5
"52290","ENSMUST00000135185",1252479.5,18410.5
"52291","ENSMUST00000110371",2064701.5,21458.5
"52292","ENSMUST00000146200",3471365.5,21177.5
"52293","ENSMUST00000073833",662040,20152.5
"52294","ENSMUST00000170415",735798.5,21269.5
"52295","ENSMUST00000108958",1688055.5,19736
"52296","ENSMUST00000167754",2158329,20196
"52297","ENSMUST00000022521",740281.5,22071
"52298","ENSMUST00000135275",15806039.5,19892.5
"52299","ENSMUST00000073884",4971964,18878
"52300","ENSMUST00000148062",493642.5,18953
"52301","ENSMUST00000111541",7014650,20191
"52302","ENSMUST00000024761",21970771,19365.5
"52303","ENSMUST00000080135",409887,21403.5
"52304","ENSMUST00000056549",400988.5,20188
"52305","ENSMUST00000032357",8540805.5,18378.5
"52306","ENSMUST00000162127",2052480,19403.5
"52307","ENSMUST00000139806",366035,20309.5
"52308","ENSMUST00000164108",3653624.5,20969.5
"52309","ENSMUST00000124248",983155,17596.5
"52310","ENSMUST00000151569",886062,18449
"52311","ENSMUST00000135047",1471001.5,17970.5
"52312","ENSMUST00000060650",2355597.5,20889
"52313","ENSMUST00000092648",2340907,20377
"52314","ENSMUST00000074346",11553418.5,18407.5
"52315","ENSMUST00000154248",2198150.5,20586.5
"52316","ENSMUST00000115493",2203217.5,21606.5
"52317","ENSMUST00000167637",1906320,20941
"52318","ENSMUST00000117357",4854613.5,21209
"52319","ENSMUST00000113328",11553418.5,18422
"52320","ENSMUST00000177307",11553418.5,18418
"52321","ENSMUST00000113324",11553418.5,18422
"52322","ENSMUST00000021851",497204,19893
"52323","ENSMUST00000170698",4131218,19719
"52324","ENSMUST00000167955",649291,21353.5
"52325","ENSMUST00000067792",11970819.5,21363
"52326","ENSMUST00000155230",991033,19066
"52327","ENSMUST00000132079",3110795,19535
"52328","ENSMUST00000163866",3302175.5,20055.5
"52329","ENSMUST00000152185",2660436.5,19323
"52330","ENSMUST00000168872",3182271,20279.5
"52331","ENSMUST00000142055",1530161,20885.5
"52332","ENSMUST00000024888",1496584,18274.5
"52333","ENSMUST00000138804",1124700,19266
"52334","ENSMUST00000059056",7230171.5,21762
"52335","ENSMUST00000042185",4202129,20875
"52336","ENSMUST00000159196",1153220.5,18388.5
"52337","ENSMUST00000043793",1785917.5,21665
"52338","ENSMUST00000094144",6399722.5,20550.5
"52339","ENSMUST00000038671",717670,19714.5
"52340","ENSMUST00000169546",336744,18370.5
"52341","ENSMUST00000165228",2129609,20690.5
"52342","ENSMUST00000108208",466109.5,20243
"52343","ENSMUST00000120715",4854613.5,21119.5
"52344","ENSMUST00000121634",3635523.5,19365.5
"52345","ENSMUST00000168859",8199912,20625
"52346","ENSMUST00000112687",7933658.5,20392.5
"52347","ENSMUST00000081165",788148.5,19198
"52348","ENSMUST00000114806",649209,20714
"52349","ENSMUST00000149274",816147.5,20167
"52350","ENSMUST00000035550",2617472,21820.5
"52351","ENSMUST00000025972",10846315.5,19628.5
"52352","ENSMUST00000110129",1009283,22194
"52353","ENSMUST00000036677",2762026,19775
"52354","ENSMUST00000113056",1439545,21534.5
"52355","ENSMUST00000165531",1639188.5,22568.5
"52356","ENSMUST00000136058",1385526,22060.5
"52357","ENSMUST00000165942",9972369,20798.5
"52358","ENSMUST00000115652",2847781.5,20959.5
"52359","ENSMUST00000042378",54724278,19672
"52360","ENSMUST00000172865",4635575,20019
"52361","ENSMUST00000028767",2992800,19205
"52362","ENSMUST00000176203",273931,20936
"52363","ENSMUST00000115840",1458838.5,21679.5
"52364","ENSMUST00000176152",54802681.5,19689.5
"52365","ENSMUST00000141291",4540082,19738.5
"52366","ENSMUST00000127935",2880522,18806.5
"52367","ENSMUST00000127975",1793565,21913.5
"52368","ENSMUST00000087501",2677937,20294
"52369","ENSMUST00000165469",5315382.5,19719.5
"52370","ENSMUST00000170751",437567,19003.5
"52371","ENSMUST00000103142",2180613,21708
"52372","ENSMUST00000115413",679344,19945.5
"52373","ENSMUST00000141043",4551930,20855.5
"52374","ENSMUST00000109920",169150.5,21478
"52375","ENSMUST00000163660",1406511.5,20452
"52376","ENSMUST00000167295",174626,17567
"52377","ENSMUST00000166872",634760,18151
"52378","ENSMUST00000114481",2715536.5,20810.5
"52379","ENSMUST00000105549",4602700,20766
"52380","ENSMUST00000113336",716915.5,18112.5
"52381","ENSMUST00000127573",3647933.5,20704.5
"52382","ENSMUST00000106792",1433122,19853.5
"52383","ENSMUST00000063980",379131,20312.5
"52384","ENSMUST00000050188",467959.5,21022
"52385","ENSMUST00000075528",2581674.5,20426
"52386","ENSMUST00000010403",4147470,19348
"52387","ENSMUST00000108652",712776,21935.5
"52388","ENSMUST00000168586",114988,20542
"52389","ENSMUST00000023766",1712059,19568.5
"52390","ENSMUST00000091844",2721244,20593.5
"52391","ENSMUST00000164992",4877374.5,19023.5
"52392","ENSMUST00000110487",652491,19741.5
"52393","ENSMUST00000100018",2115217.5,18741
"52394","ENSMUST00000099465",10846315.5,20091
"52395","ENSMUST00000107647",6096865.5,23565.5
"52396","ENSMUST00000081485",4930391,20893
"52397","ENSMUST00000068297",12881837,19297.5
"52398","ENSMUST00000166945",1394869,20692.5
"52399","ENSMUST00000113427",3717113.5,21728.5
"52400","ENSMUST00000105727",333253.5,21769
"52401","ENSMUST00000170273",1057659.5,22135.5
"52402","ENSMUST00000118353",1665129,20355.5
"52403","ENSMUST00000090063",178297.5,22039
"52404","ENSMUST00000118296",4854613.5,21651
"52405","ENSMUST00000055230",1264831.5,19654.5
"52406","ENSMUST00000165212",5315382.5,20182
"52407","ENSMUST00000039852",771410,20029
"52408","ENSMUST00000114476",13957897.5,21171
"52409","ENSMUST00000111062",4007656,21382.5
"52410","ENSMUST00000012104",1212779,20326.5
"52411","ENSMUST00000154114",1229596.5,21073
"52412","ENSMUST00000172169",3231161,19718
"52413","ENSMUST00000129695",1692774.5,21050.5
"52414","ENSMUST00000020173",6456208.5,18217.5
"52415","ENSMUST00000144248",338329.5,20042
"52416","ENSMUST00000028248",11314772,21531.5
"52417","ENSMUST00000034259",180800.5,21995
"52418","ENSMUST00000165249",20828266.5,22008.5
"52419","ENSMUST00000127417",1802899.5,21748.5
"52420","ENSMUST00000087161",4626967.5,20572
