response to low light intensity stimulus (GO:0009645),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of DNA ligation (GO:0051106),5,0,0.51,-, < 0.01,6.01E-01
regulation of DNA ligation (GO:0051105),5,0,0.51,-, < 0.01,6.01E-01
DNA ligation involved in DNA recombination (GO:0051102),1,0,0.1,-, < 0.01,9.03E-01
inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001),6,0,0.61,-, < 0.01,5.43E-01
amyloid fibril formation (GO:1990000),12,0,1.22,-, < 0.01,2.95E-01
positive regulation of response to reactive oxygen species (GO:1901033),5,0,0.51,-, < 0.01,6.01E-01
sarcoplasmic reticulum calcium ion transport (GO:0070296),12,0,1.22,-, < 0.01,2.95E-01
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),9,0,0.91,-, < 0.01,4.00E-01
renal water absorption (GO:0070295),3,0,0.3,-, < 0.01,7.37E-01
ripoptosome assembly involved in necroptotic process (GO:1901026),2,0,0.2,-, < 0.01,8.16E-01
cell wall glycoprotein biosynthetic process (GO:0031506),1,0,0.1,-, < 0.01,9.03E-01
intermediate mesodermal cell differentiation (GO:0048392),1,0,0.1,-, < 0.01,9.03E-01
intermediate mesoderm formation (GO:0048391),1,0,0.1,-, < 0.01,9.03E-01
intermediate mesoderm morphogenesis (GO:0048390),1,0,0.1,-, < 0.01,9.03E-01
response to symbiotic bacterium (GO:0009609),5,0,0.51,-, < 0.01,6.01E-01
extracellular matrix constituent secretion (GO:0070278),3,0,0.3,-, < 0.01,7.37E-01
response to symbiont (GO:0009608),5,0,0.51,-, < 0.01,6.01E-01
positive regulation of leukocyte adhesion to arterial endothelial cell (GO:1904999),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of leukocyte adhesion to arterial endothelial cell (GO:1904998),1,0,0.1,-, < 0.01,9.03E-01
regulation of leukocyte adhesion to arterial endothelial cell (GO:1904997),4,0,0.41,-, < 0.01,6.66E-01
ubiquinone-6 biosynthetic process (GO:1901006),1,0,0.1,-, < 0.01,9.03E-01
ubiquinone-6 metabolic process (GO:1901004),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of fermentation (GO:1901003),4,0,0.41,-, < 0.01,6.66E-01
positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway (GO:1904992),1,0,0.1,-, < 0.01,9.03E-01
regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway (GO:1904990),1,0,0.1,-, < 0.01,9.03E-01
regulation of response to salt stress (GO:1901000),3,0,0.3,-, < 0.01,7.37E-01
intermediate mesoderm development (GO:0048389),2,0,0.2,-, < 0.01,8.16E-01
endosomal lumen acidification (GO:0048388),4,0,0.41,-, < 0.01,6.66E-01
positive regulation of retinoic acid receptor signaling pathway (GO:0048386),4,0,0.41,-, < 0.01,6.66E-01
retinoic acid receptor signaling pathway (GO:0048384),19,0,1.93,-, < 0.01,1.45E-01
oncosis (GO:0070267),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of quinolinate biosynthetic process (GO:1904985),1,0,0.1,-, < 0.01,9.03E-01
regulation of quinolinate biosynthetic process (GO:1904984),1,0,0.1,-, < 0.01,9.03E-01
glycine import into mitochondrion (GO:1904983),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of defense response to virus by host (GO:0050689),3,0,0.3,-, < 0.01,7.37E-01
positive regulation of endosome organization (GO:1904980),1,0,0.1,-, < 0.01,9.03E-01
regulation of lateral mesodermal cell fate specification (GO:0048378),2,0,0.2,-, < 0.01,8.16E-01
lateral mesodermal cell differentiation (GO:0048371),1,0,0.1,-, < 0.01,9.03E-01
lateral mesoderm formation (GO:0048370),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of endosome organization (GO:1904979),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of mucus secretion (GO:0070256),2,0,0.2,-, < 0.01,8.16E-01
regulation of endosome organization (GO:1904978),3,0,0.3,-, < 0.01,7.37E-01
lymphatic endothelial cell migration (GO:1904977),2,0,0.2,-, < 0.01,8.16E-01
mucus secretion (GO:0070254),2,0,0.2,-, < 0.01,8.16E-01
cellular response to bleomycin (GO:1904976),2,0,0.2,-, < 0.01,8.16E-01
somatostatin secretion (GO:0070253),2,0,0.2,-, < 0.01,8.16E-01
response to bleomycin (GO:1904975),2,0,0.2,-, < 0.01,8.16E-01
lateral mesoderm morphogenesis (GO:0048369),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of peptidyl-lysine crotonylation (GO:0120094),1,0,0.1,-, < 0.01,9.03E-01
regulation of natural killer cell apoptotic process (GO:0070247),1,0,0.1,-, < 0.01,9.03E-01
regulation of peptidyl-lysine crotonylation (GO:0120093),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of thymocyte apoptotic process (GO:0070245),6,0,0.61,-, < 0.01,5.43E-01
thymocyte apoptotic process (GO:0070242),5,0,0.51,-, < 0.01,6.01E-01
positive regulation of activated T cell autonomous cell death (GO:0070241),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of cytochrome-c oxidase activity (GO:1904960),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of homocysteine metabolic process (GO:0050668),1,0,0.1,-, < 0.01,9.03E-01
regulation of homocysteine metabolic process (GO:0050666),2,0,0.2,-, < 0.01,8.16E-01
cytokine secretion (GO:0050663),15,0,1.52,-, < 0.01,2.17E-01
paraxial mesoderm structural organization (GO:0048352),1,0,0.1,-, < 0.01,9.03E-01
regulation of activated T cell autonomous cell death (GO:0070239),1,0,0.1,-, < 0.01,9.03E-01
regulation of cytochrome-c oxidase activity (GO:1904959),6,0,0.61,-, < 0.01,5.43E-01
negative regulation of activation-induced cell death of T cells (GO:0070236),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of midbrain dopaminergic neuron differentiation (GO:1904958),3,0,0.3,-, < 0.01,7.37E-01
regulation of activation-induced cell death of T cells (GO:0070235),3,0,0.3,-, < 0.01,7.37E-01
regulation of midbrain dopaminergic neuron differentiation (GO:1904956),5,0,0.51,-, < 0.01,6.01E-01
planar cell polarity pathway involved in midbrain dopaminergic neuron differentiation (GO:1904955),1,0,0.1,-, < 0.01,9.03E-01
canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904954),4,0,0.41,-, < 0.01,6.66E-01
T cell apoptotic process (GO:0070231),17,0,1.73,-, < 0.01,1.77E-01
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953),10,0,1.02,-, < 0.01,3.62E-01
dermatan sulfate proteoglycan metabolic process (GO:0050655),16,0,1.63,-, < 0.01,1.96E-01
"chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0050653)",2,0,0.2,-, < 0.01,8.16E-01
"dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0050652)",1,0,0.1,-, < 0.01,9.03E-01
dermatan sulfate proteoglycan biosynthetic process (GO:0050651),15,0,1.52,-, < 0.01,2.17E-01
paraxial mesodermal cell fate commitment (GO:0048343),2,0,0.2,-, < 0.01,8.16E-01
paraxial mesodermal cell differentiation (GO:0048342),2,0,0.2,-, < 0.01,8.16E-01
paraxial mesoderm formation (GO:0048341),8,0,0.81,-, < 0.01,4.43E-01
paraxial mesoderm morphogenesis (GO:0048340),11,0,1.12,-, < 0.01,3.27E-01
cell adhesion involved in sprouting angiogenesis (GO:0120078),1,0,0.1,-, < 0.01,9.03E-01
calcitriol biosynthetic process from calciol (GO:0036378),4,0,0.41,-, < 0.01,6.66E-01
angiogenic sprout fusion (GO:0120077),1,0,0.1,-, < 0.01,9.03E-01
calcium export from the mitochondrion (GO:0099093),1,0,0.1,-, < 0.01,9.03E-01
lymphocyte apoptotic process (GO:0070227),21,0,2.13,-, < 0.01,1.18E-01
positive regulation of pyloric antrum smooth muscle contraction (GO:0120072),1,0,0.1,-, < 0.01,9.03E-01
midbrain dopaminergic neuron differentiation (GO:1904948),12,0,1.22,-, < 0.01,2.95E-01
regulation of pyloric antrum smooth muscle contraction (GO:0120071),1,0,0.1,-, < 0.01,9.03E-01
folate import into mitochondrion (GO:1904947),1,0,0.1,-, < 0.01,9.03E-01
paraxial mesoderm development (GO:0048339),18,0,1.83,-, < 0.01,1.60E-01
mesoderm structural organization (GO:0048338),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of mesodermal cell fate specification (GO:0048337),1,0,0.1,-, < 0.01,9.03E-01
establishment of endoplasmic reticulum localization to postsynapse (GO:0099089),1,0,0.1,-, < 0.01,9.03E-01
transcription factor catabolic process (GO:0036369),2,0,0.2,-, < 0.01,8.16E-01
postsynaptic specialization organization (GO:0099084),17,0,1.73,-, < 0.01,1.77E-01
"retrograde trans-synaptic signaling by neuropeptide, modulating synaptic transmission (GO:0099083)",1,0,0.1,-, < 0.01,9.03E-01
retrograde trans-synaptic signaling by neuropeptide (GO:0099082),1,0,0.1,-, < 0.01,9.03E-01
transforming growth factor beta activation (GO:0036363),1,0,0.1,-, < 0.01,9.03E-01
planar cell polarity pathway involved in axon guidance (GO:1904938),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of gastric emptying (GO:0120061),1,0,0.1,-, < 0.01,9.03E-01
regulation of gastric emptying (GO:0120060),1,0,0.1,-, < 0.01,9.03E-01
interneuron migration (GO:1904936),7,0,0.71,-, < 0.01,4.91E-01
positive regulation of cell proliferation in midbrain (GO:1904935),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of cell proliferation in midbrain (GO:1904934),1,0,0.1,-, < 0.01,9.03E-01
regulation of cell proliferation in midbrain (GO:1904933),2,0,0.2,-, < 0.01,8.16E-01
renal potassium excretion (GO:0036359),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of small intestinal transit (GO:0120058),2,0,0.2,-, < 0.01,8.16E-01
mitochondrion-derived vesicle mediated transport (GO:0099075),2,0,0.2,-, < 0.01,8.16E-01
regulation of small intestinal transit (GO:0120057),2,0,0.2,-, < 0.01,8.16E-01
mitochondrion to lysosome transport (GO:0099074),2,0,0.2,-, < 0.01,8.16E-01
protein heterotrimerization (GO:0070208),1,0,0.1,-, < 0.01,9.03E-01
histone H2A-K15 ubiquitination (GO:0036352),1,0,0.1,-, < 0.01,9.03E-01
histone H2A-K13 ubiquitination (GO:0036351),1,0,0.1,-, < 0.01,9.03E-01
regulation of establishment of protein localization to telomere (GO:0070203),10,0,1.02,-, < 0.01,3.62E-01
positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904925),11,0,1.12,-, < 0.01,3.27E-01
regulation of establishment of protein localization to chromosome (GO:0070202),11,0,1.12,-, < 0.01,3.27E-01
negative regulation of mitophagy in response to mitochondrial depolarization (GO:1904924),1,0,0.1,-, < 0.01,9.03E-01
regulation of autophagy of mitochondrion in response to mitochondrial depolarization (GO:1904923),12,0,1.22,-, < 0.01,2.95E-01
Golgi inheritance (GO:0048313),10,0,1.02,-, < 0.01,3.62E-01
snRNA (adenine-N6)-methylation (GO:0120049),1,0,0.1,-, < 0.01,9.03E-01
stereocilium maintenance (GO:0120045),1,0,0.1,-, < 0.01,9.03E-01
psychomotor behavior (GO:0036343),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of macrophage proliferation (GO:0120042),1,0,0.1,-, < 0.01,9.03E-01
post-anal tail morphogenesis (GO:0036342),17,0,1.73,-, < 0.01,1.77E-01
negative regulation of establishment of protein-containing complex localization to telomere (GO:1904914),1,0,0.1,-, < 0.01,9.03E-01
regulation of establishment of protein-containing complex localization to telomere (GO:1904913),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of establishment of RNA localization to telomere (GO:1904911),1,0,0.1,-, < 0.01,9.03E-01
regulation of establishment of RNA localization to telomere (GO:1904910),1,0,0.1,-, < 0.01,9.03E-01
organelle inheritance (GO:0048308),10,0,1.02,-, < 0.01,3.62E-01
immunoglobulin secretion (GO:0048305),4,0,0.41,-, < 0.01,6.66E-01
positive regulation of isotype switching to IgG isotypes (GO:0048304),10,0,1.02,-, < 0.01,3.62E-01
Fas signaling pathway (GO:0036337),2,0,0.2,-, < 0.01,8.16E-01
intestinal stem cell homeostasis (GO:0036335),4,0,0.41,-, < 0.01,6.66E-01
epidermal stem cell homeostasis (GO:0036334),1,0,0.1,-, < 0.01,9.03E-01
hepatocyte homeostasis (GO:0036333),1,0,0.1,-, < 0.01,9.03E-01
vesicle scission (GO:0099050),1,0,0.1,-, < 0.01,9.03E-01
"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric (GO:1904908)",2,0,0.2,-, < 0.01,8.16E-01
"regulation of maintenance of mitotic sister chromatid cohesion, telomeric (GO:1904907)",2,0,0.2,-, < 0.01,8.16E-01
avascular cornea development in camera-type eye (GO:0036331),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906),5,0,0.51,-, < 0.01,6.01E-01
negative regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904905),1,0,0.1,-, < 0.01,9.03E-01
regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904904),6,0,0.61,-, < 0.01,5.43E-01
ESCRT III complex disassembly (GO:1904903),10,0,1.02,-, < 0.01,3.62E-01
ESCRT III complex assembly (GO:1904902),1,0,0.1,-, < 0.01,9.03E-01
clearance of foreign intracellular nucleic acids (GO:0099046),1,0,0.1,-, < 0.01,9.03E-01
vesicle tethering to endoplasmic reticulum (GO:0099044),2,0,0.2,-, < 0.01,8.16E-01
vascular endothelial growth factor receptor-3 signaling pathway (GO:0036325),1,0,0.1,-, < 0.01,9.03E-01
vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324),5,0,0.51,-, < 0.01,6.01E-01
vesicle tethering to Golgi (GO:0099041),5,0,0.51,-, < 0.01,6.01E-01
vascular endothelial growth factor receptor-1 signaling pathway (GO:0036323),1,0,0.1,-, < 0.01,9.03E-01
ceramide translocation (GO:0099040),2,0,0.2,-, < 0.01,8.16E-01
ghrelin secretion (GO:0036321),1,0,0.1,-, < 0.01,9.03E-01
palmitic acid biosynthetic process (GO:1900535),1,0,0.1,-, < 0.01,9.03E-01
palmitic acid metabolic process (GO:1900533),1,0,0.1,-, < 0.01,9.03E-01
sphingolipid translocation (GO:0099039),4,0,0.41,-, < 0.01,6.66E-01
SREBP-SCAP complex retention in endoplasmic reticulum (GO:0036316),2,0,0.2,-, < 0.01,8.16E-01
protein localization to M-band (GO:0036309),1,0,0.1,-, < 0.01,9.03E-01
embryonic heart tube elongation (GO:0036306),1,0,0.1,-, < 0.01,9.03E-01
ameloblast differentiation (GO:0036305),1,0,0.1,-, < 0.01,9.03E-01
vesicle tethering (GO:0099022),8,0,0.81,-, < 0.01,4.43E-01
umbilical cord morphogenesis (GO:0036304),2,0,0.2,-, < 0.01,8.16E-01
atrioventricular canal development (GO:0036302),7,0,0.71,-, < 0.01,4.91E-01
mRNA 5'-splice site recognition (GO:0000395),3,0,0.3,-, < 0.01,7.37E-01
neuronal dense core vesicle exocytosis (GO:0099011),4,0,0.41,-, < 0.01,6.66E-01
modification of postsynaptic structure (GO:0099010),5,0,0.51,-, < 0.01,6.01E-01
mRNA 3'-splice site recognition (GO:0000389),6,0,0.61,-, < 0.01,5.43E-01
spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) (GO:0000388),1,0,0.1,-, < 0.01,9.03E-01
calmodulin dependent kinase signaling pathway (GO:0099004),4,0,0.41,-, < 0.01,6.66E-01
RNA exon ligation (GO:0000378),1,0,0.1,-, < 0.01,9.03E-01
parathyroid hormone secretion (GO:0035898),1,0,0.1,-, < 0.01,9.03E-01
exit from host cell (GO:0035891),6,0,0.61,-, < 0.01,5.43E-01
exit from host (GO:0035890),6,0,0.61,-, < 0.01,5.43E-01
cis assembly of pre-catalytic spliceosome (GO:0000354),2,0,0.2,-, < 0.01,8.16E-01
generation of catalytic spliceosome for second transesterification step (GO:0000350),2,0,0.2,-, < 0.01,8.16E-01
regulation of protein heterodimerization activity (GO:0043497),1,0,0.1,-, < 0.01,9.03E-01
regulation of protein homodimerization activity (GO:0043496),2,0,0.2,-, < 0.01,8.16E-01
vascular associated smooth muscle cell differentiation (GO:0035886),14,0,1.42,-, < 0.01,2.41E-01
amacrine cell differentiation (GO:0035881),5,0,0.51,-, < 0.01,6.01E-01
malate-aspartate shuttle (GO:0043490),4,0,0.41,-, < 0.01,6.66E-01
embryonic nail plate morphogenesis (GO:0035880),3,0,0.3,-, < 0.01,7.37E-01
cellular response to flavonoid (GO:1905396),1,0,0.1,-, < 0.01,9.03E-01
response to flavonoid (GO:1905395),3,0,0.3,-, < 0.01,7.37E-01
observational learning (GO:0098597),8,0,0.81,-, < 0.01,4.43E-01
plasma membrane lactate transport (GO:0035879),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of helicase activity (GO:0051097),5,0,0.51,-, < 0.01,6.01E-01
imitative learning (GO:0098596),7,0,0.71,-, < 0.01,4.91E-01
endosome to pigment granule transport (GO:0043485),9,0,0.91,-, < 0.01,4.00E-01
cellular pigment accumulation (GO:0043482),11,0,1.12,-, < 0.01,3.27E-01
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",26,0,2.64,-, < 0.01,7.10E-02
protein K11-linked deubiquitination (GO:0035871),10,0,1.02,-, < 0.01,3.62E-01
protein deneddylation (GO:0000338),8,0,0.81,-, < 0.01,4.43E-01
positive regulation of protein localization to presynapse (GO:1905386),2,0,0.2,-, < 0.01,8.16E-01
regulation of protein localization to presynapse (GO:1905384),2,0,0.2,-, < 0.01,8.16E-01
protein localization to presynapse (GO:1905383),8,0,0.81,-, < 0.01,4.43E-01
positive regulation of snRNA transcription by RNA polymerase II (GO:1905382),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of snRNA transcription by RNA polymerase II (GO:1905381),1,0,0.1,-, < 0.01,9.03E-01
constitutive protein ectodomain proteolysis (GO:0051089),1,0,0.1,-, < 0.01,9.03E-01
regulation of snRNA transcription by RNA polymerase II (GO:1905380),5,0,0.51,-, < 0.01,6.01E-01
chaperone mediated protein folding independent of cofactor (GO:0051086),1,0,0.1,-, < 0.01,9.03E-01
pigment accumulation (GO:0043476),11,0,1.12,-, < 0.01,3.27E-01
'de novo' cotranslational protein folding (GO:0051083),2,0,0.2,-, < 0.01,8.16E-01
innate vocalization behavior (GO:0098582),1,0,0.1,-, < 0.01,9.03E-01
nuclear envelope disassembly (GO:0051081),15,0,1.52,-, < 0.01,2.17E-01
dITP catabolic process (GO:0035863),1,0,0.1,-, < 0.01,9.03E-01
dITP metabolic process (GO:0035862),1,0,0.1,-, < 0.01,9.03E-01
response to D-galactose (GO:1905377),1,0,0.1,-, < 0.01,9.03E-01
re-entry into mitotic cell cycle (GO:0000320),3,0,0.3,-, < 0.01,7.37E-01
regulation of fermentation (GO:0043465),5,0,0.51,-, < 0.01,6.01E-01
eosinophil fate commitment (GO:0035854),2,0,0.2,-, < 0.01,8.16E-01
chromosome passenger complex localization to spindle midzone (GO:0035853),1,0,0.1,-, < 0.01,9.03E-01
horizontal cell localization (GO:0035852),1,0,0.1,-, < 0.01,9.03E-01
regulation of mating type switching (GO:0031494),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of intralumenal vesicle formation (GO:1905366),1,0,0.1,-, < 0.01,9.03E-01
regulation of intralumenal vesicle formation (GO:1905365),1,0,0.1,-, < 0.01,9.03E-01
regulation of endosomal vesicle fusion (GO:1905364),1,0,0.1,-, < 0.01,9.03E-01
nephric duct elongation (GO:0035849),1,0,0.1,-, < 0.01,9.03E-01
dihydrobiopterin metabolic process (GO:0051066),2,0,0.2,-, < 0.01,8.16E-01
uterine epithelium development (GO:0035847),1,0,0.1,-, < 0.01,9.03E-01
oviduct epithelium development (GO:0035846),1,0,0.1,-, < 0.01,9.03E-01
cloaca development (GO:0035844),4,0,0.41,-, < 0.01,6.66E-01
protein localization to meiotic spindle (GO:1905359),1,0,0.1,-, < 0.01,9.03E-01
spine apparatus assembly (GO:1905355),1,0,0.1,-, < 0.01,9.03E-01
response to singlet oxygen (GO:0000304),1,0,0.1,-, < 0.01,9.03E-01
detection of virus (GO:0009597),6,0,0.61,-, < 0.01,5.43E-01
detection of gravity (GO:0009590),1,0,0.1,-, < 0.01,9.03E-01
ciliary transition zone assembly (GO:1905349),1,0,0.1,-, < 0.01,9.03E-01
prostaglandin catabolic process (GO:1905344),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of protein localization to kinetochore (GO:1905342),3,0,0.3,-, < 0.01,7.37E-01
N-terminal peptidyl-serine acetylation (GO:0017198),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of protein localization to kinetochore (GO:1905341),1,0,0.1,-, < 0.01,9.03E-01
regulation of protein localization to kinetochore (GO:1905340),3,0,0.3,-, < 0.01,7.37E-01
N-terminal peptidyl-methionine acetylation (GO:0017196),7,0,0.71,-, < 0.01,4.91E-01
acetoacetic acid metabolic process (GO:0043438),1,0,0.1,-, < 0.01,9.03E-01
response to corticotropin-releasing hormone (GO:0043435),4,0,0.41,-, < 0.01,6.66E-01
positive regulation of calcium-independent cell-cell adhesion (GO:0051041),1,0,0.1,-, < 0.01,9.03E-01
glycine betaine transport (GO:0031460),1,0,0.1,-, < 0.01,9.03E-01
peptidyl-glutamic acid carboxylation (GO:0017187),3,0,0.3,-, < 0.01,7.37E-01
positive regulation of transcription involved in meiotic cell cycle (GO:0051039),1,0,0.1,-, < 0.01,9.03E-01
"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase (GO:0017186)",2,0,0.2,-, < 0.01,8.16E-01
peptidyl-lysine hydroxylation (GO:0017185),7,0,0.71,-, < 0.01,4.91E-01
regulation of transcription involved in meiotic cell cycle (GO:0051037),1,0,0.1,-, < 0.01,9.03E-01
regulation of endosome size (GO:0051036),5,0,0.51,-, < 0.01,6.01E-01
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535),5,0,0.51,-, < 0.01,6.01E-01
centriole assembly (GO:0098534),23,0,2.34,-, < 0.01,9.63E-02
histone H3-K27 trimethylation (GO:0098532),3,0,0.3,-, < 0.01,7.37E-01
positive regulation of strand invasion (GO:0098530),1,0,0.1,-, < 0.01,9.03E-01
renal sodium excretion (GO:0035812),2,0,0.2,-, < 0.01,8.16E-01
anthranilate metabolic process (GO:0043420),3,0,0.3,-, < 0.01,7.37E-01
glycine betaine biosynthetic process (GO:0031456),2,0,0.2,-, < 0.01,8.16E-01
glycine betaine metabolic process (GO:0031455),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of heterochromatin assembly (GO:0031452),5,0,0.51,-, < 0.01,6.01E-01
positive regulation of mesenchymal stem cell migration (GO:1905322),3,0,0.3,-, < 0.01,7.37E-01
rRNA transport (GO:0051029),5,0,0.51,-, < 0.01,6.01E-01
regulation of mesenchymal stem cell migration (GO:1905320),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of skeletal muscle tissue regeneration (GO:0043417),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of immunoglobulin secretion (GO:0051025),3,0,0.3,-, < 0.01,7.37E-01
regulation of skeletal muscle tissue regeneration (GO:0043416),7,0,0.71,-, < 0.01,4.91E-01
positive regulation of skeletal muscle tissue regeneration (GO:0043415),5,0,0.51,-, < 0.01,6.01E-01
egg coat formation (GO:0035803),2,0,0.2,-, < 0.01,8.16E-01
regulation of slow-twitch skeletal muscle fiber contraction (GO:0031449),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of fast-twitch skeletal muscle fiber contraction (GO:0031448),2,0,0.2,-, < 0.01,8.16E-01
regulation of fast-twitch skeletal muscle fiber contraction (GO:0031446),2,0,0.2,-, < 0.01,8.16E-01
slow-twitch skeletal muscle fiber contraction (GO:0031444),1,0,0.1,-, < 0.01,9.03E-01
fast-twitch skeletal muscle fiber contraction (GO:0031443),1,0,0.1,-, < 0.01,9.03E-01
inferior endocardial cushion morphogenesis (GO:1905317),1,0,0.1,-, < 0.01,9.03E-01
transforming growth factor beta receptor signaling pathway involved in heart development (GO:1905313),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis (GO:1905312),3,0,0.3,-, < 0.01,7.37E-01
regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis (GO:1905310),3,0,0.3,-, < 0.01,7.37E-01
microtubule sliding (GO:0051012),2,0,0.2,-, < 0.01,8.16E-01
glucocorticoid mediated signaling pathway (GO:0043402),1,0,0.1,-, < 0.01,9.03E-01
cortisol secretion (GO:0043400),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of cohesin loading (GO:1905309),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of cardiac myofibril assembly (GO:1905305),1,0,0.1,-, < 0.01,9.03E-01
regulation of cardiac myofibril assembly (GO:1905304),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of macropinocytosis (GO:1905302),1,0,0.1,-, < 0.01,9.03E-01
polynucleotide 5' dephosphorylation (GO:0098507),2,0,0.2,-, < 0.01,8.16E-01
polynucleotide 3' dephosphorylation (GO:0098506),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of lipoprotein lipase activity (GO:0051005),6,0,0.61,-, < 0.01,5.43E-01
DNA dephosphorylation (GO:0098502),2,0,0.2,-, < 0.01,8.16E-01
meiotic attachment of telomere to nuclear envelope (GO:0070197),3,0,0.3,-, < 0.01,7.37E-01
synaptonemal complex disassembly (GO:0070194),2,0,0.2,-, < 0.01,8.16E-01
oxylipin biosynthetic process (GO:0031408),3,0,0.3,-, < 0.01,7.37E-01
oxylipin metabolic process (GO:0031407),4,0,0.41,-, < 0.01,6.66E-01
nucleologenesis (GO:0017126),2,0,0.2,-, < 0.01,8.16E-01
mitochondrial tyrosyl-tRNA aminoacylation (GO:0070184),1,0,0.1,-, < 0.01,9.03E-01
mitochondrial tryptophanyl-tRNA aminoacylation (GO:0070183),1,0,0.1,-, < 0.01,9.03E-01
plasma membrane phospholipid scrambling (GO:0017121),15,0,1.52,-, < 0.01,2.17E-01
regulation of Golgi to plasma membrane CFTR protein transport (GO:0042999),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of Golgi to plasma membrane protein transport (GO:0042998),5,0,0.51,-, < 0.01,6.01E-01
positive regulation of isotype switching to IgA isotypes (GO:0048298),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of isotype switching to IgA isotypes (GO:0048297),1,0,0.1,-, < 0.01,9.03E-01
regulation of isotype switching to IgA isotypes (GO:0048296),4,0,0.41,-, < 0.01,6.66E-01
positive regulation of isotype switching to IgE isotypes (GO:0048295),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of isotype switching to IgE isotypes (GO:0048294),3,0,0.3,-, < 0.01,7.37E-01
regulation of isotype switching to IgE isotypes (GO:0048293),7,0,0.71,-, < 0.01,4.91E-01
isotype switching to IgA isotypes (GO:0048290),1,0,0.1,-, < 0.01,9.03E-01
D-serine biosynthetic process (GO:0070179),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of enamel mineralization (GO:0070175),2,0,0.2,-, < 0.01,8.16E-01
ESCRT complex disassembly (GO:1904896),10,0,1.02,-, < 0.01,3.62E-01
regulation of enamel mineralization (GO:0070173),4,0,0.41,-, < 0.01,6.66E-01
ESCRT complex assembly (GO:1904895),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of tooth mineralization (GO:0070171),2,0,0.2,-, < 0.01,8.16E-01
sequestering of actin monomers (GO:0042989),11,0,1.12,-, < 0.01,3.27E-01
amyloid precursor protein catabolic process (GO:0042987),12,0,1.22,-, < 0.01,2.95E-01
amyloid precursor protein biosynthetic process (GO:0042983),1,0,0.1,-, < 0.01,9.03E-01
